campaignid,sample,date,location,region,depth_m,method,successful_count,successful_length,status,reporting_location,reporting_sanctuary,reporting_name,site,uwa_site_code,year,period,event_number,start_date,start_month,geometry
202012-202105_SA_MarineParkMonitoring_StereoBRUVS,SGCI03_2101,2021-01-21,Encounter,Kangaroo Island,18.2,BRUVs,Yes,Yes,No-take,Sponge Gardens,Sponge Gardens,Sponge Gardens - Sponge Gardens Sanctuary Zone,SGCI03,Sponge Gardens SZ central,2021,Pre-bloom,2,2021-01-21,2021-01,"c(138.043096, -35.74138798)"
202012-202105_SA_MarineParkMonitoring_StereoBRUVS,SGCI02_2101,2021-01-21,Encounter,Kangaroo Island,6.7,BRUVs,Yes,Yes,No-take,Sponge Gardens,Sponge Gardens,Sponge Gardens - Sponge Gardens Sanctuary Zone,SGCI02,Sponge Gardens SZ central,2021,Pre-bloom,2,2021-01-21,2021-01,"c(138.040062, -35.74077602)"
202012-202105_SA_MarineParkMonitoring_StereoBRUVS,SGCI01_2101,2021-01-21,Encounter,Kangaroo Island,5.6,BRUVs,Yes,Yes,No-take,Sponge Gardens,Sponge Gardens,Sponge Gardens - Sponge Gardens Sanctuary Zone,SGCI01,Sponge Gardens SZ central,2021,Pre-bloom,2,2021-01-21,2021-01,"c(138.03625, -35.741319)"
202012-202105_SA_MarineParkMonitoring_StereoBRUVS,SGCO04_2101,2021-01-21,Encounter,Kangaroo Island,5,BRUVs,Yes,Yes,Fished,Sponge Gardens,Sponge Gardens,Sponge Gardens - Sponge Gardens Sanctuary Zone,SGCO04,Sponge Gardens outside central,2021,Pre-bloom,2,2021-01-21,2021-01,"c(137.969189, -35.71935103)"
202012-202105_SA_MarineParkMonitoring_StereoBRUVS,SGCO03_2101,2021-01-21,Encounter,Kangaroo Island,13.6,BRUVs,Yes,Yes,Fished,Sponge Gardens,Sponge Gardens,Sponge Gardens - Sponge Gardens Sanctuary Zone,SGCO03,Sponge Gardens outside central,2021,Pre-bloom,2,2021-01-21,2021-01,"c(137.965315, -35.71931197)"
202012-202105_SA_MarineParkMonitoring_StereoBRUVS,SGCO02_2101,2021-01-21,Encounter,Kangaroo Island,8.4,BRUVs,Yes,Yes,Fished,Sponge Gardens,Sponge Gardens,Sponge Gardens - Sponge Gardens Sanctuary Zone,SGCO02,Sponge Gardens outside central,2021,Pre-bloom,2,2021-01-21,2021-01,"c(137.962368, -35.72005)"
202012-202105_SA_MarineParkMonitoring_StereoBRUVS,SGCO01_2101,2021-01-21,Encounter,Kangaroo Island,5.1,BRUVs,Yes,Yes,Fished,Sponge Gardens,Sponge Gardens,Sponge Gardens - Sponge Gardens Sanctuary Zone,SGCO01,Sponge Gardens outside central,2021,Pre-bloom,2,2021-01-21,2021-01,"c(137.960223, -35.72083798)"
202012-202105_SA_MarineParkMonitoring_StereoBRUVS,SGWI04_2101,2021-01-21,Encounter,Kangaroo Island,5.8,BRUVs,Yes,Yes,No-take,Sponge Gardens,Sponge Gardens,Sponge Gardens - Sponge Gardens Sanctuary Zone,SGWI04,Sponge Gardens SZ West,2021,Pre-bloom,2,2021-01-21,2021-01,"c(138.021722, -35.73503701)"
202012-202105_SA_MarineParkMonitoring_StereoBRUVS,SGWI03_2101,2021-01-21,Encounter,Kangaroo Island,12.6,BRUVs,Yes,Yes,No-take,Sponge Gardens,Sponge Gardens,Sponge Gardens - Sponge Gardens Sanctuary Zone,SGWI03,Sponge Gardens SZ West,2021,Pre-bloom,2,2021-01-21,2021-01,"c(138.020081, -35.73289703)"
202012-202105_SA_MarineParkMonitoring_StereoBRUVS,SGWI02_2101,2021-01-21,Encounter,Kangaroo Island,13.9,BRUVs,Yes,Yes,No-take,Sponge Gardens,Sponge Gardens,Sponge Gardens - Sponge Gardens Sanctuary Zone,SGWI02,Sponge Gardens SZ West,2021,Pre-bloom,2,2021-01-21,2021-01,"c(138.015964, -35.73076501)"
202012-202105_SA_MarineParkMonitoring_StereoBRUVS,SGWI01_2101,2021-01-21,Encounter,Kangaroo Island,6.5,BRUVs,Yes,Yes,No-take,Sponge Gardens,Sponge Gardens,Sponge Gardens - Sponge Gardens Sanctuary Zone,SGWI01,Sponge Gardens SZ West,2021,Pre-bloom,2,2021-01-21,2021-01,"c(138.012213, -35.72889601)"
202012-202105_SA_MarineParkMonitoring_StereoBRUVS,SGWO04_2101,2021-01-21,Encounter,Kangaroo Island,4,BRUVs,Yes,Yes,Fished,Sponge Gardens,Sponge Gardens,Sponge Gardens - Sponge Gardens Sanctuary Zone,SGWO04,Sponge Gardens outside West,2021,Pre-bloom,2,2021-01-21,2021-01,"c(137.934072, -35.71571899)"
202012-202105_SA_MarineParkMonitoring_StereoBRUVS,SGWO03_2101,2021-01-21,Encounter,Kangaroo Island,3.8,BRUVs,Yes,Yes,Fished,Sponge Gardens,Sponge Gardens,Sponge Gardens - Sponge Gardens Sanctuary Zone,SGWO03,Sponge Gardens outside West,2021,Pre-bloom,2,2021-01-21,2021-01,"c(137.936196, -35.71591596)"
202012-202105_SA_MarineParkMonitoring_StereoBRUVS,SGWO02_2101,2021-01-21,Encounter,Kangaroo Island,5.5,BRUVs,Yes,Yes,Fished,Sponge Gardens,Sponge Gardens,Sponge Gardens - Sponge Gardens Sanctuary Zone,SGWO02,Sponge Gardens outside West,2021,Pre-bloom,2,2021-01-21,2021-01,"c(137.938029, -35.71608997)"
202012-202105_SA_MarineParkMonitoring_StereoBRUVS,SGWO01_2101,2021-01-21,Encounter,Kangaroo Island,6,BRUVs,Yes,Yes,Fished,Sponge Gardens,Sponge Gardens,Sponge Gardens - Sponge Gardens Sanctuary Zone,SGWO01,Sponge Gardens outside West,2021,Pre-bloom,2,2021-01-21,2021-01,"c(137.940404, -35.71594899)"
202110-202205_SA_MarineParkMonitoring_StereoBRUVS,PN_I01_2110,2021-10-12,Encounter,Adelaide Metro,5.8,BRUVs,Yes,Yes,No-take,Port Noarlunga,Port Noarlunga Reef,Port Noarlunga - Port Noarlunga Reef Sanctuary Zone,PN_I01,Port Noarlunga Reef SZ,2021,Pre-bloom,1,2021-10-12,2021-10,"c(138.4626997, -35.14568696)"
202110-202205_SA_MarineParkMonitoring_StereoBRUVS,PN_I02_2110,2021-10-12,Encounter,Adelaide Metro,8,BRUVs,Yes,No,No-take,Port Noarlunga,Port Noarlunga Reef,Port Noarlunga - Port Noarlunga Reef Sanctuary Zone,PN_I02,Port Noarlunga Reef SZ,2021,Pre-bloom,1,2021-10-12,2021-10,"c(138.4630106, -35.14752016)"
202110-202205_SA_MarineParkMonitoring_StereoBRUVS,PN_I03_2110,2021-10-12,Encounter,Adelaide Metro,7.6,BRUVs,Yes,Yes,No-take,Port Noarlunga,Port Noarlunga Reef,Port Noarlunga - Port Noarlunga Reef Sanctuary Zone,PN_I03,Port Noarlunga Reef SZ,2021,Pre-bloom,1,2021-10-12,2021-10,"c(138.4637336, -35.14957792)"
202110-202205_SA_MarineParkMonitoring_StereoBRUVS,PN_I04_2110,2021-10-12,Encounter,Adelaide Metro,7.6,BRUVs,Yes,Yes,No-take,Port Noarlunga,Port Noarlunga Reef,Port Noarlunga - Port Noarlunga Reef Sanctuary Zone,PN_I04,Port Noarlunga Reef SZ,2021,Pre-bloom,1,2021-10-12,2021-10,"c(138.4643555, -35.15182603)"
2025-02_Carrickalinga_BRUVS,ARSO01_2502,2025-02-20,Encounter,Fleurieu,11.4,BRUVs,Yes,Yes,Fished,Carrickalinga,Carrickalinga Cliffs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,Carrickalinga,Carrickalinga outside North,2025,Pre-bloom,1,2025-02-20,2025-02,"c(138.4258, -35.3419)"
2025-02_Carrickalinga_BRUVS,ARSO02_2502,2025-02-20,Encounter,Fleurieu,12.5,BRUVs,Yes,Yes,Fished,Carrickalinga,Carrickalinga Cliffs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,Carrickalinga,Carrickalinga outside North,2025,Pre-bloom,1,2025-02-20,2025-02,"c(138.425, -35.3394)"
2025-02_Carrickalinga_BRUVS,ARSO03_2502,2025-02-20,Encounter,Fleurieu,13.1,BRUVs,Yes,Yes,Fished,Carrickalinga,Carrickalinga Cliffs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,Carrickalinga,Carrickalinga outside North,2025,Pre-bloom,1,2025-02-20,2025-02,"c(138.4273, -35.3383)"
2025-02_Carrickalinga_BRUVS,ARSO04_2502,2025-02-20,Encounter,Fleurieu,14.9,BRUVs,Yes,Yes,Fished,Carrickalinga,Carrickalinga Cliffs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,Carrickalinga,Carrickalinga outside North,2025,Pre-bloom,1,2025-02-20,2025-02,"c(138.4236, -35.3372)"
2025-02_Carrickalinga_BRUVS,CACI01_2502,2025-02-20,Encounter,Fleurieu,5.4,BRUVs,Yes,Yes,No-take,Carrickalinga,Carrickalinga Cliffs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,Carrickalinga,Carrickalinga Cliffs SZ central,2025,Pre-bloom,1,2025-02-20,2025-02,"c(138.3348, -35.3986)"
2025-02_Carrickalinga_BRUVS,CACI02_2502,2025-02-20,Encounter,Fleurieu,7.9,BRUVs,Yes,No,No-take,Carrickalinga,Carrickalinga Cliffs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,Carrickalinga,Carrickalinga Cliffs SZ central,2025,Pre-bloom,1,2025-02-20,2025-02,"c(138.3365, -35.3973)"
2025-02_Carrickalinga_BRUVS,CACI04_2502,2025-02-20,Encounter,Fleurieu,4.6,BRUVs,Yes,Yes,No-take,Carrickalinga,Carrickalinga Cliffs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,Carrickalinga,Carrickalinga Cliffs SZ central,2025,Pre-bloom,1,2025-02-20,2025-02,"c(138.3401, -35.3944)"
2025-02_Carrickalinga_BRUVS,CANI01_2502,2025-02-20,Encounter,Fleurieu,5.11,BRUVs,Yes,Yes,No-take,Carrickalinga,Carrickalinga Cliffs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,Carrickalinga,Carrickalinga Cliffs SZ North,2025,Pre-bloom,1,2025-02-20,2025-02,"c(138.3459, -35.3903)"
2025-02_Carrickalinga_BRUVS,CANI02_2502,2025-02-20,Encounter,Fleurieu,10.1,BRUVs,Yes,Yes,No-take,Carrickalinga,Carrickalinga Cliffs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,Carrickalinga,Carrickalinga Cliffs SZ North,2025,Pre-bloom,1,2025-02-20,2025-02,"c(138.3467, -35.3882)"
2025-02_Carrickalinga_BRUVS,CANI03_2502,2025-02-20,Encounter,Fleurieu,4,BRUVs,Yes,Yes,No-take,Carrickalinga,Carrickalinga Cliffs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,Carrickalinga,Carrickalinga Cliffs SZ North,2025,Pre-bloom,1,2025-02-20,2025-02,"c(138.3499, -35.3877)"
2025-02_Carrickalinga_BRUVS,CANI04_2502,2025-02-20,Encounter,Fleurieu,4.7,BRUVs,Yes,Yes,No-take,Carrickalinga,Carrickalinga Cliffs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,Carrickalinga,Carrickalinga Cliffs SZ North,2025,Pre-bloom,1,2025-02-20,2025-02,"c(138.3513, -35.3866)"
2025-02_Carrickalinga_BRUVS,CANO01_2502,2025-02-20,Encounter,Fleurieu,4.2,BRUVs,Yes,Yes,Fished,Carrickalinga,Carrickalinga Cliffs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,Carrickalinga,Carrickalinga outside central,2025,Pre-bloom,1,2025-02-20,2025-02,"c(138.375, -35.3727)"
2025-02_Carrickalinga_BRUVS,CANO02_2502,2025-02-20,Encounter,Fleurieu,3,BRUVs,Yes,Yes,Fished,Carrickalinga,Carrickalinga Cliffs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,Carrickalinga,Carrickalinga outside central,2025,Pre-bloom,1,2025-02-20,2025-02,"c(138.3784, -35.3714)"
2025-02_Carrickalinga_BRUVS,CANO03_2502,2025-02-20,Encounter,Fleurieu,5.2,BRUVs,Yes,Yes,Fished,Carrickalinga,Carrickalinga Cliffs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,Carrickalinga,Carrickalinga outside central,2025,Pre-bloom,1,2025-02-20,2025-02,"c(138.3728, -35.3734)"
2025-02_Carrickalinga_BRUVS,CANO04_2502,2025-02-20,Encounter,Fleurieu,5.6,BRUVs,Yes,Yes,Fished,Carrickalinga,Carrickalinga Cliffs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,Carrickalinga,Carrickalinga outside central,2025,Pre-bloom,1,2025-02-20,2025-02,"c(138.3708, -35.3753)"
2025-02_Carrickalinga_BRUVS,CASI01_2502,2025-02-20,Encounter,Fleurieu,14.7,BRUVs,Yes,Yes,No-take,Carrickalinga,Carrickalinga Cliffs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,Carrickalinga,Carrickalinga Cliffs SZ South,2025,Pre-bloom,1,2025-02-20,2025-02,"c(138.326, -35.4058)"
2025-02_Carrickalinga_BRUVS,CASI02_2502,2025-02-20,Encounter,Fleurieu,14.8,BRUVs,Yes,Yes,No-take,Carrickalinga,Carrickalinga Cliffs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,Carrickalinga,Carrickalinga Cliffs SZ South,2025,Pre-bloom,1,2025-02-20,2025-02,"c(138.3275, -35.404)"
2025-02_Carrickalinga_BRUVS,CASI03_2502,2025-02-20,Encounter,Fleurieu,14.1,BRUVs,Yes,Yes,No-take,Carrickalinga,Carrickalinga Cliffs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,Carrickalinga,Carrickalinga Cliffs SZ South,2025,Pre-bloom,1,2025-02-20,2025-02,"c(138.329, -35.4026)"
2025-02_Carrickalinga_BRUVS,CASI04_2502,2025-02-20,Encounter,Fleurieu,12.6,BRUVs,Yes,Yes,No-take,Carrickalinga,Carrickalinga Cliffs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,Carrickalinga,Carrickalinga Cliffs SZ South,2025,Pre-bloom,1,2025-02-20,2025-02,"c(138.331, -35.4015)"
2025-02_Carrickalinga_BRUVS,CASO01_2502,2025-02-20,Encounter,Fleurieu,7.1,BRUVs,Yes,Yes,Fished,Carrickalinga,Carrickalinga Cliffs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,Carrickalinga,Carrickalinga outside South,2025,Pre-bloom,1,2025-02-20,2025-02,"c(138.3211, -35.4156)"
2025-02_Carrickalinga_BRUVS,CASO02_2502,2025-02-20,Encounter,Fleurieu,7.3,BRUVs,Yes,Yes,Fished,Carrickalinga,Carrickalinga Cliffs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,Carrickalinga,Carrickalinga outside South,2025,Pre-bloom,1,2025-02-20,2025-02,"c(138.3221, -35.4143)"
2025-02_Carrickalinga_BRUVS,CASO03_2502,2025-02-20,Encounter,Fleurieu,7.4,BRUVs,Yes,Yes,Fished,Carrickalinga,Carrickalinga Cliffs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,Carrickalinga,Carrickalinga outside South,2025,Pre-bloom,1,2025-02-20,2025-02,"c(138.3229, -35.4129)"
2025-02_Carrickalinga_BRUVS,CASO04_2502,2025-02-20,Encounter,Fleurieu,8.3,BRUVs,Yes,Yes,Fished,Carrickalinga,Carrickalinga Cliffs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,Carrickalinga,Carrickalinga outside South,2025,Pre-bloom,1,2025-02-20,2025-02,"c(138.3239, -35.4114)"
2025-02_RapidHead_BRUVS,RHCI01_2502,2025-02-27,Encounter,Fleurieu,3.6,BRUVs,Yes,Yes,No-take,Rapid Head,Rapid Head,Rapid Head - Rapid Head Sanctuary Zone,RapidHead,Rapid Head SZ South,2025,Pre-bloom,1,2025-02-27,2025-02,"c(138.154449965805, -35.5308120232075)"
2025-02_RapidHead_BRUVS,RHCI02_2502,2025-02-27,Encounter,Fleurieu,5.6,BRUVs,Yes,Yes,No-take,Rapid Head,Rapid Head,Rapid Head - Rapid Head Sanctuary Zone,RapidHead,Rapid Head SZ South,2025,Pre-bloom,1,2025-02-27,2025-02,"c(138.152397992089, -35.531289037317)"
2025-02_RapidHead_BRUVS,RHCI03_2502,2025-02-27,Encounter,Fleurieu,7.6,BRUVs,Yes,Yes,No-take,Rapid Head,Rapid Head,Rapid Head - Rapid Head Sanctuary Zone,RapidHead,Rapid Head SZ South,2025,Pre-bloom,1,2025-02-27,2025-02,"c(138.149254024029, -35.5319529678673)"
2025-02_RapidHead_BRUVS,RHCI04_2502,2025-02-27,Encounter,Fleurieu,6.8,BRUVs,Yes,Yes,No-take,Rapid Head,Rapid Head,Rapid Head - Rapid Head Sanctuary Zone,RapidHead,Rapid Head SZ South,2025,Pre-bloom,1,2025-02-27,2025-02,"c(138.148225983605, -35.5333870276809)"
2025-02_RapidHead_BRUVS,RHCO01_2502,2025-02-27,Encounter,Fleurieu,7,BRUVs,Yes,Yes,Fished,Rapid Head,Rapid Head,Rapid Head - Rapid Head Sanctuary Zone,RapidHead,Rapid Head outside central,2025,Pre-bloom,1,2025-02-27,2025-02,"c(138.118326980621, -35.5684900190681)"
2025-02_RapidHead_BRUVS,RHCO02_2502,2025-02-27,Encounter,Fleurieu,8.1,BRUVs,Yes,Yes,Fished,Rapid Head,Rapid Head,Rapid Head - Rapid Head Sanctuary Zone,RapidHead,Rapid Head outside central,2025,Pre-bloom,1,2025-02-27,2025-02,"c(138.117024013773, -35.5704839900136)"
2025-02_RapidHead_BRUVS,RHCO03_2502,2025-02-27,Encounter,Fleurieu,5.5,BRUVs,Yes,Yes,Fished,Rapid Head,Rapid Head,Rapid Head - Rapid Head Sanctuary Zone,RapidHead,Rapid Head outside central,2025,Pre-bloom,1,2025-02-27,2025-02,"c(138.116583963856, -35.5727809667587)"
2025-02_RapidHead_BRUVS,RHCO04_2502,2025-02-27,Encounter,Fleurieu,6.8,BRUVs,Yes,Yes,Fished,Rapid Head,Rapid Head,Rapid Head - Rapid Head Sanctuary Zone,RapidHead,Rapid Head outside central,2025,Pre-bloom,1,2025-02-27,2025-02,"c(138.115710988641, -35.5744280107319)"
2025-02_RapidHead_BRUVS,RHEI01_2502,2025-02-27,Encounter,Fleurieu,5.7,BRUVs,Yes,No,No-take,Rapid Head,Rapid Head,Rapid Head - Rapid Head Sanctuary Zone,RapidHead,Rapid Head SZ North,2025,Pre-bloom,1,2025-02-27,2025-02,"c(138.171044038609, -35.518634961918)"
2025-02_RapidHead_BRUVS,RHEI02_2502,2025-02-27,Encounter,Fleurieu,7.2,BRUVs,Yes,No,No-take,Rapid Head,Rapid Head,Rapid Head - Rapid Head Sanctuary Zone,RapidHead,Rapid Head SZ North,2025,Pre-bloom,1,2025-02-27,2025-02,"c(138.169724978507, -35.5182959977537)"
2025-02_RapidHead_BRUVS,RHEI03_2502,2025-02-27,Encounter,Fleurieu,6.7,BRUVs,Yes,Yes,No-take,Rapid Head,Rapid Head,Rapid Head - Rapid Head Sanctuary Zone,RapidHead,Rapid Head SZ North,2025,Pre-bloom,1,2025-02-27,2025-02,"c(138.168123029172, -35.5181889608502)"
2025-02_RapidHead_BRUVS,RHEI04_2502,2025-02-27,Encounter,Fleurieu,7,BRUVs,Yes,Yes,No-take,Rapid Head,Rapid Head,Rapid Head - Rapid Head Sanctuary Zone,RapidHead,Rapid Head SZ North,2025,Pre-bloom,1,2025-02-27,2025-02,"c(138.16623098217, -35.5184030346572)"
2025-02_RapidHead_BRUVS,RHNI01_2502,2025-02-27,Encounter,Fleurieu,8.8,BRUVs,Yes,Yes,No-take,Rapid Head,Rapid Head,Rapid Head - Rapid Head Sanctuary Zone,RapidHead,Rapid Head SZ central,2025,Pre-bloom,1,2025-02-27,2025-02,"c(138.162939995527, -35.5206420086324)"
2025-02_RapidHead_BRUVS,RHNI03_2502,2025-02-27,Encounter,Fleurieu,6.7,BRUVs,Yes,Yes,No-take,Rapid Head,Rapid Head,Rapid Head - Rapid Head Sanctuary Zone,RapidHead,Rapid Head SZ central,2025,Pre-bloom,1,2025-02-27,2025-02,"c(138.161892006174, -35.523207038641)"
2025-02_RapidHead_BRUVS,RHNI04_2502,2025-02-27,Encounter,Fleurieu,4.2,BRUVs,Yes,Yes,No-take,Rapid Head,Rapid Head,Rapid Head - Rapid Head Sanctuary Zone,RapidHead,Rapid Head SZ central,2025,Pre-bloom,1,2025-02-27,2025-02,"c(138.161299992353, -35.52490898408)"
2025-02_RapidHead_BRUVS,RHNO01_2502,2025-02-27,Encounter,Fleurieu,6,BRUVs,Yes,Yes,Fished,Rapid Head,Rapid Head,Rapid Head - Rapid Head Sanctuary Zone,RapidHead,Rapid Head outside North,2025,Pre-bloom,1,2025-02-27,2025-02,"c(138.128007994965, -35.5537159927189)"
2025-02_RapidHead_BRUVS,RHNO02_2502,2025-02-27,Encounter,Fleurieu,7,BRUVs,Yes,Yes,Fished,Rapid Head,Rapid Head,Rapid Head - Rapid Head Sanctuary Zone,RapidHead,Rapid Head outside North,2025,Pre-bloom,1,2025-02-27,2025-02,"c(138.126502018422, -35.555331017822)"
2025-02_RapidHead_BRUVS,RHNO03_2502,2025-02-27,Encounter,Fleurieu,6.3,BRUVs,Yes,Yes,Fished,Rapid Head,Rapid Head,Rapid Head - Rapid Head Sanctuary Zone,RapidHead,Rapid Head outside North,2025,Pre-bloom,1,2025-02-27,2025-02,"c(138.124382989481, -35.5582709703594)"
2025-02_RapidHead_BRUVS,RHNO04_2502,2025-02-27,Encounter,Fleurieu,5.6,BRUVs,Yes,Yes,Fished,Rapid Head,Rapid Head,Rapid Head - Rapid Head Sanctuary Zone,RapidHead,Rapid Head outside North,2025,Pre-bloom,1,2025-02-27,2025-02,"c(138.12277902849, -35.5600170046091)"
2025-02_RapidHead_BRUVS,RHSO01_2502,2025-02-27,Encounter,Fleurieu,8.8,BRUVs,Yes,Yes,Fished,Rapid Head,Rapid Head,Rapid Head - Rapid Head Sanctuary Zone,RapidHead,Rapid Head outside South,2025,Pre-bloom,1,2025-02-27,2025-02,"c(138.099711025134, -35.5946739949286)"
2025-02_RapidHead_BRUVS,RHSO02_2502,2025-02-27,Encounter,Fleurieu,13.9,BRUVs,Yes,No,Fished,Rapid Head,Rapid Head,Rapid Head - Rapid Head Sanctuary Zone,RapidHead,Rapid Head outside South,2025,Pre-bloom,1,2025-02-27,2025-02,"c(138.095906982198, -35.595674039796)"
2025-02_RapidHead_BRUVS,RHSO03_2502,2025-02-27,Encounter,Fleurieu,14,BRUVs,Yes,Yes,Fished,Rapid Head,Rapid Head,Rapid Head - Rapid Head Sanctuary Zone,RapidHead,Rapid Head outside South,2025,Pre-bloom,1,2025-02-27,2025-02,"c(138.093191999942, -35.596873993054)"
2025-02_RapidHead_BRUVS,RHSO04_2502,2025-02-27,Encounter,Fleurieu,13,BRUVs,Yes,Yes,Fished,Rapid Head,Rapid Head,Rapid Head - Rapid Head Sanctuary Zone,RapidHead,Rapid Head outside South,2025,Pre-bloom,1,2025-02-27,2025-02,"c(138.09134404175, -35.5992680322379)"
2017-18_SA_Shellfish Reefs_StereoBruvs,WI_T01_1704,2017-04-12,Upper Gulf St Vincent,Upper Gulf St Vincent,9.2,BRUVs,Yes,Yes,No-take,Windara Reef,Windara Shell fish Reef,Windara Reef - Windara Shell fish Reef Sanctuary Zone,WI_T,Windara Shellfish Reef,2017,Pre-bloom,1,2017-04-12,2017-04,"c(137.9012498, -34.50729137)"
2017-18_SA_Shellfish Reefs_StereoBruvs,WI_T01_1711,2017-11-23,Upper Gulf St Vincent,Upper Gulf St Vincent,10.4,BRUVs,Yes,Yes,No-take,Windara Reef,Windara Shell fish Reef,Windara Reef - Windara Shell fish Reef Sanctuary Zone,WI_T,Windara Shellfish Reef,2017,Pre-bloom,2,2017-11-23,2017-11,"c(137.90125, -34.507291)"
2017-18_SA_Shellfish Reefs_StereoBruvs,WI_T01_1804,2018-04-24,Upper Gulf St Vincent,Upper Gulf St Vincent,9.9,BRUVs,Yes,Yes,No-take,Windara Reef,Windara Shell fish Reef,Windara Reef - Windara Shell fish Reef Sanctuary Zone,WI_T,Windara Shellfish Reef,2018,Pre-bloom,3,2018-04-24,2018-04,"c(137.9012358, -34.50730193)"
2017-18_SA_Shellfish Reefs_StereoBruvs,WI_T01_1811,2018-11-29,Upper Gulf St Vincent,Upper Gulf St Vincent,9.6,BRUVs,Yes,Yes,No-take,Windara Reef,Windara Shell fish Reef,Windara Reef - Windara Shell fish Reef Sanctuary Zone,WI_T,Windara Shellfish Reef,2018,Pre-bloom,4,2018-11-29,2018-11,"c(137.9012358, -34.50730193)"
2017-18_SA_Shellfish Reefs_StereoBruvs,WI_T02_1704,2017-04-12,Upper Gulf St Vincent,Upper Gulf St Vincent,9.2,BRUVs,Yes,Yes,No-take,Windara Reef,Windara Shell fish Reef,Windara Reef - Windara Shell fish Reef Sanctuary Zone,WI_T,Windara Shellfish Reef,2017,Pre-bloom,1,2017-04-12,2017-04,"c(137.8999006, -34.50900421)"
2017-18_SA_Shellfish Reefs_StereoBruvs,WI_T02_1711,2017-11-23,Upper Gulf St Vincent,Upper Gulf St Vincent,10.5,BRUVs,Yes,Yes,No-take,Windara Reef,Windara Shell fish Reef,Windara Reef - Windara Shell fish Reef Sanctuary Zone,WI_T,Windara Shellfish Reef,2017,Pre-bloom,2,2017-11-23,2017-11,"c(137.899901, -34.509004)"
2017-18_SA_Shellfish Reefs_StereoBruvs,WI_T02_1804,2018-04-24,Upper Gulf St Vincent,Upper Gulf St Vincent,10,BRUVs,Yes,Yes,No-take,Windara Reef,Windara Shell fish Reef,Windara Reef - Windara Shell fish Reef Sanctuary Zone,WI_T,Windara Shellfish Reef,2018,Pre-bloom,3,2018-04-24,2018-04,"c(137.8997716, -34.50947813)"
2017-18_SA_Shellfish Reefs_StereoBruvs,WI_T02_1811,2018-11-29,Upper Gulf St Vincent,Upper Gulf St Vincent,9.5,BRUVs,Yes,Yes,No-take,Windara Reef,Windara Shell fish Reef,Windara Reef - Windara Shell fish Reef Sanctuary Zone,WI_T,Windara Shellfish Reef,2018,Pre-bloom,4,2018-11-29,2018-11,"c(137.8997716, -34.50947813)"
2017-18_SA_Shellfish Reefs_StereoBruvs,WI_T03_1704,2017-04-13,Upper Gulf St Vincent,Upper Gulf St Vincent,8.8,BRUVs,Yes,No,No-take,Windara Reef,Windara Shell fish Reef,Windara Reef - Windara Shell fish Reef Sanctuary Zone,WI_T,Windara Shellfish Reef,2017,Pre-bloom,1,2017-04-12,2017-04,"c(137.898123, -34.51122735)"
2017-18_SA_Shellfish Reefs_StereoBruvs,WI_T03_1711,2017-11-23,Upper Gulf St Vincent,Upper Gulf St Vincent,9,BRUVs,Yes,Yes,No-take,Windara Reef,Windara Shell fish Reef,Windara Reef - Windara Shell fish Reef Sanctuary Zone,WI_T,Windara Shellfish Reef,2017,Pre-bloom,2,2017-11-23,2017-11,"c(137.898123, -34.511227)"
2017-18_SA_Shellfish Reefs_StereoBruvs,WI_T03_1804,2018-04-24,Upper Gulf St Vincent,Upper Gulf St Vincent,9.8,BRUVs,Yes,Yes,No-take,Windara Reef,Windara Shell fish Reef,Windara Reef - Windara Shell fish Reef Sanctuary Zone,WI_T,Windara Shellfish Reef,2018,Pre-bloom,3,2018-04-24,2018-04,"c(137.8980952, -34.51123263)"
2017-18_SA_Shellfish Reefs_StereoBruvs,WI_T03_1811,2018-11-29,Upper Gulf St Vincent,Upper Gulf St Vincent,10.2,BRUVs,Yes,Yes,No-take,Windara Reef,Windara Shell fish Reef,Windara Reef - Windara Shell fish Reef Sanctuary Zone,WI_T,Windara Shellfish Reef,2018,Pre-bloom,4,2018-11-29,2018-11,"c(137.8980952, -34.51123263)"
