survey_id,location,mpa,site_code,site_name,latitude,longitude,depth,survey_date,sampling_event,program,period,start_year_month,period_split,sampling_event_start_date,block,transect,id
923406717,Encounter Bay,Encounter Marine Park,GSV11,Outside Granite island,-35.56754,138.63158,5.4,2026-05-29,14,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-29,2,Transect_923406717_2026-05-29_5.4,923406717 2
923406718,Encounter Bay,Encounter Marine Park,COO18,Pullen Island,-35.53778,138.69255,5.3,2026-05-29,14,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-29,1,Transect_923406718_2026-05-29_5.3,923406718 1
923406718,Encounter Bay,Encounter Marine Park,COO18,Pullen Island,-35.53778,138.69255,5.3,2026-05-29,14,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-29,2,Transect_923406718_2026-05-29_5.3,923406718 2
923406719,Southern Fleurieu,Encounter Marine Park,GSV14,Newland Head,-35.64094,138.52662,5.1,2026-05-13,9,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-11,1,Transect_923406719_2026-05-13_5.1,923406719 1
923406719,Southern Fleurieu,Encounter Marine Park,GSV14,Newland Head,-35.64094,138.52662,5.1,2026-05-13,9,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-11,2,Transect_923406719_2026-05-13_5.1,923406719 2
923406720,Southern Fleurieu,Encounter Marine Park,GSV14,Newland Head,-35.64094,138.52662,5.3,2026-05-13,9,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-11,1,Transect_923406720_2026-05-13_5.3,923406720 1
923406720,Southern Fleurieu,Encounter Marine Park,GSV14,Newland Head,-35.64094,138.52662,5.3,2026-05-13,9,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-11,2,Transect_923406720_2026-05-13_5.3,923406720 2
923406721,Carrickalinga,Encounter Marine Park,GSV110,Lady Bay,-35.47356,138.28116,1.4,2026-02-08,19,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-13,1,Transect_923406721_2026-02-08_1.4,923406721 1
923406722,Carrickalinga,Encounter Marine Park,GSV114,South Shores,-35.45609,138.29939,1.1,2026-02-03,19,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-13,1,Transect_923406722_2026-02-03_1.1,923406722 1
923406722,Carrickalinga,Encounter Marine Park,GSV114,South Shores,-35.45609,138.29939,1.1,2026-02-03,19,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-13,2,Transect_923406722_2026-02-03_1.1,923406722 2
923406723,Carrickalinga,Encounter Marine Park,GSV114,South Shores,-35.45609,138.29939,1.2,2026-02-03,19,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-13,1,Transect_923406723_2026-02-03_1.2,923406723 1
923406723,Carrickalinga,Encounter Marine Park,GSV114,South Shores,-35.45609,138.29939,1.2,2026-02-03,19,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-13,2,Transect_923406723_2026-02-03_1.2,923406723 2
923406724,Carrickalinga,Encounter Marine Park,GSV113,Yankalilla Mouth,-35.4655,138.29465,1.4,2026-02-08,19,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-13,1,Transect_923406724_2026-02-08_1.4,923406724 1
923406724,Carrickalinga,Encounter Marine Park,GSV113,Yankalilla Mouth,-35.4655,138.29465,1.4,2026-02-08,19,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-13,2,Transect_923406724_2026-02-08_1.4,923406724 2
923406725,Carrickalinga,Encounter Marine Park,GSV113,Yankalilla Mouth,-35.4655,138.29465,1.3,2026-02-08,19,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-13,2,Transect_923406725_2026-02-08_1.3,923406725 2
923406727,Carrickalinga,Encounter Marine Park,GSV106,Normanville Beach,-35.44665,138.30497,1.4,2026-02-03,19,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-13,2,Transect_923406727_2026-02-03_1.4,923406727 2
923406729,Carrickalinga,Encounter Marine Park,GSV106,Normanville Beach,-35.44665,138.30497,1.3,2026-02-03,19,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-13,1,Transect_923406729_2026-02-03_1.3,923406729 1
923406729,Carrickalinga,Encounter Marine Park,GSV106,Normanville Beach,-35.44665,138.30497,1.3,2026-02-03,19,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-13,2,Transect_923406729_2026-02-03_1.3,923406729 2
923406730,Carrickalinga,Encounter Marine Park,GSV114,South Shores,-35.45609,138.29939,1.3,2026-02-03,19,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-13,1,Transect_923406730_2026-02-03_1.3,923406730 1
923406730,Carrickalinga,Encounter Marine Park,GSV114,South Shores,-35.45609,138.29939,1.3,2026-02-03,19,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-13,2,Transect_923406730_2026-02-03_1.3,923406730 2
923406732,Carrickalinga,Encounter Marine Park,GSV106,Normanville Beach,-35.44665,138.30497,1.2,2026-02-03,19,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-13,2,Transect_923406732_2026-02-03_1.2,923406732 2
923406733,Carrickalinga,Encounter Marine Park,GSV114,South Shores,-35.45609,138.29939,1.4,2026-02-03,19,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-13,1,Transect_923406733_2026-02-03_1.4,923406733 1
923406733,Carrickalinga,Encounter Marine Park,GSV114,South Shores,-35.45609,138.29939,1.4,2026-02-03,19,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-13,2,Transect_923406733_2026-02-03_1.4,923406733 2
923406734,Carrickalinga,Encounter Marine Park,GSV106,Normanville Beach,-35.44665,138.30497,1.1,2026-02-03,19,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-13,1,Transect_923406734_2026-02-03_1.1,923406734 1
923406734,Carrickalinga,Encounter Marine Park,GSV106,Normanville Beach,-35.44665,138.30497,1.1,2026-02-03,19,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-13,2,Transect_923406734_2026-02-03_1.1,923406734 2
923406735,Carrickalinga,Encounter Marine Park,GSV113,Yankalilla Mouth,-35.4655,138.29465,1.2,2026-02-08,19,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-13,1,Transect_923406735_2026-02-08_1.2,923406735 1
923406735,Carrickalinga,Encounter Marine Park,GSV113,Yankalilla Mouth,-35.4655,138.29465,1.2,2026-02-08,19,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-13,2,Transect_923406735_2026-02-08_1.2,923406735 2
923406736,Carrickalinga,Encounter Marine Park,GSV111,Myponga,-35.37082,138.38177,5.3,2026-02-13,19,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-13,2,Transect_923406736_2026-02-13_5.3,923406736 2
923406737,Carrickalinga,Encounter Marine Park,GSV111,Myponga,-35.37082,138.38177,5.4,2026-02-13,19,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-13,1,Transect_923406737_2026-02-13_5.4,923406737 1
923406738,Carrickalinga,Encounter Marine Park,GSV113,Yankalilla Mouth,-35.4655,138.29465,1.1,2026-02-08,19,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-13,1,Transect_923406738_2026-02-08_1.1,923406738 1
923406738,Carrickalinga,Encounter Marine Park,GSV113,Yankalilla Mouth,-35.4655,138.29465,1.1,2026-02-08,19,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-13,2,Transect_923406738_2026-02-08_1.1,923406738 2
923406739,Carrickalinga,Encounter Marine Park,GSV111,Myponga,-35.37082,138.38177,5.1,2026-02-13,19,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-13,1,Transect_923406739_2026-02-13_5.1,923406739 1
923406739,Carrickalinga,Encounter Marine Park,GSV111,Myponga,-35.37082,138.38177,5.1,2026-02-13,19,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-13,2,Transect_923406739_2026-02-13_5.1,923406739 2
923406742,Upper GSV,NA,GSV127,Semaphore,-34.8471,138.44595,9.1,2026-01-23,9,RLS,Bloom,2025-11,Bloom 2025-11,2025-11-26,1,Transect_923406742_2026-01-23_9.1,923406742 1
923406742,Upper GSV,NA,GSV127,Semaphore,-34.8471,138.44595,9.1,2026-01-23,9,RLS,Bloom,2025-11,Bloom 2025-11,2025-11-26,2,Transect_923406742_2026-01-23_9.1,923406742 2
923406743,Upper GSV,NA,GSV194,Port Julia,-34.6629,137.88554,1.4,2025-11-26,9,RLS,Bloom,2025-11,Bloom 2025-11,2025-11-26,1,Transect_923406743_2025-11-26_1.4,923406743 1
923406744,Upper GSV,NA,GSV194,Port Julia,-34.6629,137.88554,1.1,2025-11-26,9,RLS,Bloom,2025-11,Bloom 2025-11,2025-11-26,1,Transect_923406744_2025-11-26_1.1,923406744 1
923406745,Upper GSV,NA,GSV127,Semaphore,-34.8471,138.44595,9.3,2026-01-23,9,RLS,Bloom,2025-11,Bloom 2025-11,2025-11-26,2,Transect_923406745_2026-01-23_9.3,923406745 2
923406747,Upper GSV,NA,GSV127,Semaphore,-34.8471,138.44595,9.2,2026-01-23,9,RLS,Bloom,2025-11,Bloom 2025-11,2025-11-26,2,Transect_923406747_2026-01-23_9.2,923406747 2
923406748,Upper GSV,NA,GSV109,Outer Harbor breakwater south inside,-34.788509999999995,138.46726,5.1,2025-12-18,9,RLS,Bloom,2025-11,Bloom 2025-11,2025-11-26,1,Transect_923406748_2025-12-18_5.1,923406748 1
923406752,Upper GSV,NA,GSV127,Semaphore,-34.8471,138.44595,9.4,2026-01-23,9,RLS,Bloom,2025-11,Bloom 2025-11,2025-11-26,1,Transect_923406752_2026-01-23_9.4,923406752 1
923406752,Upper GSV,NA,GSV127,Semaphore,-34.8471,138.44595,9.4,2026-01-23,9,RLS,Bloom,2025-11,Bloom 2025-11,2025-11-26,2,Transect_923406752_2026-01-23_9.4,923406752 2
923406753,Upper GSV,Upper Gulf St Vincent MP,GSV134,Port Parham,-34.44449,138.19702,4.4,2026-01-29,9,RLS,Bloom,2025-11,Bloom 2025-11,2025-11-26,1,Transect_923406753_2026-01-29_4.4,923406753 1
923406753,Upper GSV,Upper Gulf St Vincent MP,GSV134,Port Parham,-34.44449,138.19702,4.4,2026-01-29,9,RLS,Bloom,2025-11,Bloom 2025-11,2025-11-26,2,Transect_923406753_2026-01-29_4.4,923406753 2
923406754,Upper GSV,Upper Gulf St Vincent MP,GSV134,Port Parham,-34.44449,138.19702,4.3,2026-01-29,9,RLS,Bloom,2025-11,Bloom 2025-11,2025-11-26,1,Transect_923406754_2026-01-29_4.3,923406754 1
923406755,Upper GSV,Upper Gulf St Vincent MP,GSV134,Port Parham,-34.44449,138.19702,4.2,2026-01-29,9,RLS,Bloom,2025-11,Bloom 2025-11,2025-11-26,2,Transect_923406755_2026-01-29_4.2,923406755 2
923406756,Metro,NA,GSV125,Broken Bottom,-34.96335,138.48029,10.4,2026-01-23,15,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-23,1,Transect_923406756_2026-01-23_10.4,923406756 1
923406757,Upper GSV,Upper Gulf St Vincent MP,GSV134,Port Parham,-34.44449,138.19702,4.1,2026-01-29,9,RLS,Bloom,2025-11,Bloom 2025-11,2025-11-26,1,Transect_923406757_2026-01-29_4.1,923406757 1
923406757,Upper GSV,Upper Gulf St Vincent MP,GSV134,Port Parham,-34.44449,138.19702,4.1,2026-01-29,9,RLS,Bloom,2025-11,Bloom 2025-11,2025-11-26,2,Transect_923406757_2026-01-29_4.1,923406757 2
923406758,Metro,NA,GSV125,Broken Bottom,-34.96335,138.48029,10.3,2026-01-23,15,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-23,1,Transect_923406758_2026-01-23_10.3,923406758 1
923406758,Metro,NA,GSV125,Broken Bottom,-34.96335,138.48029,10.3,2026-01-23,15,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-23,2,Transect_923406758_2026-01-23_10.3,923406758 2
923406759,Upper GSV,NA,GSV115,Port Gawler,-34.61942,138.31052,10.2,2026-01-29,9,RLS,Bloom,2025-11,Bloom 2025-11,2025-11-26,1,Transect_923406759_2026-01-29_10.2,923406759 1
923406760,Metro,NA,GSV125,Broken Bottom,-34.96335,138.48029,10.2,2026-01-23,15,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-23,1,Transect_923406760_2026-01-23_10.2,923406760 1
923406760,Metro,NA,GSV125,Broken Bottom,-34.96335,138.48029,10.2,2026-01-23,15,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-23,2,Transect_923406760_2026-01-23_10.2,923406760 2
923406761,Upper GSV,NA,GSV115,Port Gawler,-34.61942,138.31052,10.1,2026-01-29,9,RLS,Bloom,2025-11,Bloom 2025-11,2025-11-26,1,Transect_923406761_2026-01-29_10.1,923406761 1
923406761,Upper GSV,NA,GSV115,Port Gawler,-34.61942,138.31052,10.1,2026-01-29,9,RLS,Bloom,2025-11,Bloom 2025-11,2025-11-26,2,Transect_923406761_2026-01-29_10.1,923406761 2
923406762,Metro,NA,GSV125,Broken Bottom,-34.96335,138.48029,10.1,2026-01-23,15,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-23,1,Transect_923406762_2026-01-23_10.1,923406762 1
923406763,Upper GSV,NA,GSV115,Port Gawler,-34.61942,138.31052,10.4,2026-01-29,9,RLS,Bloom,2025-11,Bloom 2025-11,2025-11-26,2,Transect_923406763_2026-01-29_10.4,923406763 2
923406764,Upper GSV,NA,GSV115,Port Gawler,-34.61942,138.31052,10.3,2026-01-29,9,RLS,Bloom,2025-11,Bloom 2025-11,2025-11-26,2,Transect_923406764_2026-01-29_10.3,923406764 2
923406770,Eastern Spencer Gulf,Southern Spencer Gulf MP,SSG46,Point Turton,-34.92926,137.34562,4.1,2026-03-18,4,RLS,Bloom,2026-03,Bloom 2026-03,2026-03-18,1,Transect_923406770_2026-03-18_4.1,923406770 1
923406771,Eastern Spencer Gulf,Southern Spencer Gulf MP,SSG46,Point Turton,-34.92926,137.34562,4.3,2026-03-18,4,RLS,Bloom,2026-03,Bloom 2026-03,2026-03-18,1,Transect_923406771_2026-03-18_4.3,923406771 1
923406772,Eastern Spencer Gulf,Southern Spencer Gulf MP,SSG46,Point Turton,-34.92926,137.34562,4.2,2026-03-18,4,RLS,Bloom,2026-03,Bloom 2026-03,2026-03-18,1,Transect_923406772_2026-03-18_4.2,923406772 1
923406773,Eastern Spencer Gulf,Southern Spencer Gulf MP,SSG62,Corny Point Outside,-34.8951,137.00183,5.3,2026-03-18,4,RLS,Bloom,2026-03,Bloom 2026-03,2026-03-18,1,Transect_923406773_2026-03-18_5.3,923406773 1
923406773,Eastern Spencer Gulf,Southern Spencer Gulf MP,SSG62,Corny Point Outside,-34.8951,137.00183,5.3,2026-03-18,4,RLS,Bloom,2026-03,Bloom 2026-03,2026-03-18,2,Transect_923406773_2026-03-18_5.3,923406773 2
923406774,Eastern Spencer Gulf,Southern Spencer Gulf MP,SSG62,Corny Point Outside,-34.8951,137.00183,5.4,2026-03-18,4,RLS,Bloom,2026-03,Bloom 2026-03,2026-03-18,1,Transect_923406774_2026-03-18_5.4,923406774 1
923406774,Eastern Spencer Gulf,Southern Spencer Gulf MP,SSG62,Corny Point Outside,-34.8951,137.00183,5.4,2026-03-18,4,RLS,Bloom,2026-03,Bloom 2026-03,2026-03-18,2,Transect_923406774_2026-03-18_5.4,923406774 2
923406775,Eastern Spencer Gulf,Southern Spencer Gulf MP,SSG62,Corny Point Outside,-34.8951,137.00183,5.1,2026-03-18,4,RLS,Bloom,2026-03,Bloom 2026-03,2026-03-18,1,Transect_923406775_2026-03-18_5.1,923406775 1
923406775,Eastern Spencer Gulf,Southern Spencer Gulf MP,SSG62,Corny Point Outside,-34.8951,137.00183,5.1,2026-03-18,4,RLS,Bloom,2026-03,Bloom 2026-03,2026-03-18,2,Transect_923406775_2026-03-18_5.1,923406775 2
923406776,Eastern Spencer Gulf,Southern Spencer Gulf MP,SSG62,Corny Point Outside,-34.8951,137.00183,5.2,2026-03-18,4,RLS,Bloom,2026-03,Bloom 2026-03,2026-03-18,1,Transect_923406776_2026-03-18_5.2,923406776 1
923406776,Eastern Spencer Gulf,Southern Spencer Gulf MP,SSG62,Corny Point Outside,-34.8951,137.00183,5.2,2026-03-18,4,RLS,Bloom,2026-03,Bloom 2026-03,2026-03-18,2,Transect_923406776_2026-03-18_5.2,923406776 2
923406777,Southern Metro,Encounter Marine Park,GSV136,Noarlunga North Outside,-35.14748,138.46303,5.1,2025-03-07,16,RLS,Pre-bloom,2025-03,Pre-bloom,2025-03-06,1,Transect_923406777_2025-03-07_5.1,923406777 1
923406778,Southern Metro,Encounter Marine Park,GSV136,Noarlunga North Outside,-35.14748,138.46303,5.1,2025-11-13,17,RLS,Bloom,2025-11,Bloom 2025-11,2025-11-13,1,Transect_923406778_2025-11-13_5.1,923406778 1
923406778,Southern Metro,Encounter Marine Park,GSV136,Noarlunga North Outside,-35.14748,138.46303,5.1,2025-11-13,17,RLS,Bloom,2025-11,Bloom 2025-11,2025-11-13,2,Transect_923406778_2025-11-13_5.1,923406778 2
923406780,Southern Metro,Encounter Marine Park,GSV138,Moana outside,-35.2065,138.4622,6.1,2025-11-15,17,RLS,Bloom,2025-11,Bloom 2025-11,2025-11-13,1,Transect_923406780_2025-11-15_6.1,923406780 1
923406782,Southern Metro,Encounter Marine Park,GSV124,Horseshoe inner,-35.13793,138.46292,2.1,2025-11-13,17,RLS,Bloom,2025-11,Bloom 2025-11,2025-11-13,2,Transect_923406782_2025-11-13_2.1,923406782 2
923406783,Southern Metro,Encounter Marine Park,GSV53,Moana inside,-35.2091,138.46428999999998,6.2,2025-11-15,17,RLS,Bloom,2025-11,Bloom 2025-11,2025-11-13,1,Transect_923406783_2025-11-15_6.2,923406783 1
923406784,Southern Metro,Encounter Marine Park,GSV135,Pt Noarlunga inside,-35.14741,138.46365,3.2,2025-11-13,17,RLS,Bloom,2025-11,Bloom 2025-11,2025-11-13,1,Transect_923406784_2025-11-13_3.2,923406784 1
923406784,Southern Metro,Encounter Marine Park,GSV135,Pt Noarlunga inside,-35.14741,138.46365,3.2,2025-11-13,17,RLS,Bloom,2025-11,Bloom 2025-11,2025-11-13,2,Transect_923406784_2025-11-13_3.2,923406784 2
923406786,Metro,NA,GSV140,Hallett Cove,-35.0736,138.49428999999998,5.2,2025-11-14,14,RLS,Bloom,2025-11,Bloom 2025-11,2025-11-14,1,Transect_923406786_2025-11-14_5.2,923406786 1
923406786,Metro,NA,GSV140,Hallett Cove,-35.0736,138.49428999999998,5.2,2025-11-14,14,RLS,Bloom,2025-11,Bloom 2025-11,2025-11-14,2,Transect_923406786_2025-11-14_5.2,923406786 2
923406787,Southern Metro,Encounter Marine Park,GSV53,Moana inside,-35.2091,138.46428999999998,6.1,2025-03-11,16,RLS,Pre-bloom,2025-03,Pre-bloom,2025-03-06,1,Transect_923406787_2025-03-11_6.1,923406787 1
923406787,Southern Metro,Encounter Marine Park,GSV53,Moana inside,-35.2091,138.46428999999998,6.1,2025-03-11,16,RLS,Pre-bloom,2025-03,Pre-bloom,2025-03-06,2,Transect_923406787_2025-03-11_6.1,923406787 2
923406791,Southern Metro,Encounter Marine Park,GSV131,Horseshoe outer,-35.1394,138.45799,12.1,2025-11-14,17,RLS,Bloom,2025-11,Bloom 2025-11,2025-11-13,1,Transect_923406791_2025-11-14_12.1,923406791 1
923406791,Southern Metro,Encounter Marine Park,GSV131,Horseshoe outer,-35.1394,138.45799,12.1,2025-11-14,17,RLS,Bloom,2025-11,Bloom 2025-11,2025-11-13,2,Transect_923406791_2025-11-14_12.1,923406791 2
923406792,Metro,NA,GSV105,Marino Rocks,-35.0525,138.5027,5.1,2025-11-14,14,RLS,Bloom,2025-11,Bloom 2025-11,2025-11-14,1,Transect_923406792_2025-11-14_5.1,923406792 1
923406792,Metro,NA,GSV105,Marino Rocks,-35.0525,138.5027,5.1,2025-11-14,14,RLS,Bloom,2025-11,Bloom 2025-11,2025-11-14,2,Transect_923406792_2025-11-14_5.1,923406792 2
923406793,Southern Metro,Encounter Marine Park,GSV131,Horseshoe outer,-35.1394,138.45799,12.2,2025-03-07,16,RLS,Pre-bloom,2025-03,Pre-bloom,2025-03-06,1,Transect_923406793_2025-03-07_12.2,923406793 1
923406793,Southern Metro,Encounter Marine Park,GSV131,Horseshoe outer,-35.1394,138.45799,12.2,2025-03-07,16,RLS,Pre-bloom,2025-03,Pre-bloom,2025-03-06,2,Transect_923406793_2025-03-07_12.2,923406793 2
923406794,Southern Metro,Encounter Marine Park,GSV136,Noarlunga North Outside,-35.14748,138.46303,5.2,2025-03-07,16,RLS,Pre-bloom,2025-03,Pre-bloom,2025-03-06,2,Transect_923406794_2025-03-07_5.2,923406794 2
923406795,Southern Metro,Encounter Marine Park,GSV136,Noarlunga North Outside,-35.14748,138.46303,5.2,2025-11-13,17,RLS,Bloom,2025-11,Bloom 2025-11,2025-11-13,1,Transect_923406795_2025-11-13_5.2,923406795 1
923406795,Southern Metro,Encounter Marine Park,GSV136,Noarlunga North Outside,-35.14748,138.46303,5.2,2025-11-13,17,RLS,Bloom,2025-11,Bloom 2025-11,2025-11-13,2,Transect_923406795_2025-11-13_5.2,923406795 2
923406796,Southern Metro,Encounter Marine Park,GSV138,Moana outside,-35.2065,138.4622,6.2,2025-11-15,17,RLS,Bloom,2025-11,Bloom 2025-11,2025-11-13,1,Transect_923406796_2025-11-15_6.2,923406796 1
923406798,Southern Metro,Encounter Marine Park,GSV124,Horseshoe inner,-35.13793,138.46292,2.2,2025-11-13,17,RLS,Bloom,2025-11,Bloom 2025-11,2025-11-13,1,Transect_923406798_2025-11-13_2.2,923406798 1
923406798,Southern Metro,Encounter Marine Park,GSV124,Horseshoe inner,-35.13793,138.46292,2.2,2025-11-13,17,RLS,Bloom,2025-11,Bloom 2025-11,2025-11-13,2,Transect_923406798_2025-11-13_2.2,923406798 2
923406799,Metro,NA,GSV105,Marino Rocks,-35.0525,138.5027,5.2,2025-11-14,14,RLS,Bloom,2025-11,Bloom 2025-11,2025-11-14,1,Transect_923406799_2025-11-14_5.2,923406799 1
923406799,Metro,NA,GSV105,Marino Rocks,-35.0525,138.5027,5.2,2025-11-14,14,RLS,Bloom,2025-11,Bloom 2025-11,2025-11-14,2,Transect_923406799_2025-11-14_5.2,923406799 2
923406800,Southern Metro,Encounter Marine Park,GSV53,Moana inside,-35.2091,138.46428999999998,6.1,2025-11-15,17,RLS,Bloom,2025-11,Bloom 2025-11,2025-11-13,1,Transect_923406800_2025-11-15_6.1,923406800 1
923406801,Southern Metro,Encounter Marine Park,GSV135,Pt Noarlunga inside,-35.14741,138.46365,3.1,2025-11-13,17,RLS,Bloom,2025-11,Bloom 2025-11,2025-11-13,1,Transect_923406801_2025-11-13_3.1,923406801 1
923406801,Southern Metro,Encounter Marine Park,GSV135,Pt Noarlunga inside,-35.14741,138.46365,3.1,2025-11-13,17,RLS,Bloom,2025-11,Bloom 2025-11,2025-11-13,2,Transect_923406801_2025-11-13_3.1,923406801 2
923406803,Southern Metro,Encounter Marine Park,GSV53,Moana inside,-35.2091,138.46428999999998,6.2,2025-03-11,16,RLS,Pre-bloom,2025-03,Pre-bloom,2025-03-06,1,Transect_923406803_2025-03-11_6.2,923406803 1
923406803,Southern Metro,Encounter Marine Park,GSV53,Moana inside,-35.2091,138.46428999999998,6.2,2025-03-11,16,RLS,Pre-bloom,2025-03,Pre-bloom,2025-03-06,2,Transect_923406803_2025-03-11_6.2,923406803 2
923406804,Metro,NA,GSV140,Hallett Cove,-35.0736,138.49428999999998,5.1,2025-11-14,14,RLS,Bloom,2025-11,Bloom 2025-11,2025-11-14,1,Transect_923406804_2025-11-14_5.1,923406804 1
923406804,Metro,NA,GSV140,Hallett Cove,-35.0736,138.49428999999998,5.1,2025-11-14,14,RLS,Bloom,2025-11,Bloom 2025-11,2025-11-14,2,Transect_923406804_2025-11-14_5.1,923406804 2
923406808,Southern Metro,Encounter Marine Park,GSV131,Horseshoe outer,-35.1394,138.45799,12.2,2025-11-14,17,RLS,Bloom,2025-11,Bloom 2025-11,2025-11-13,1,Transect_923406808_2025-11-14_12.2,923406808 1
923406809,Sponge Gardens,Encounter Marine Park,GSV59,Puzzle Rock,-35.7215,137.98051999999998,5.1,2026-03-23,10,RLS,Bloom,2026-02,Bloom 2026-02,2026-02-10,1,Transect_923406809_2026-03-23_5.1,923406809 1
923406810,Sponge Gardens,Encounter Marine Park,GSV58,Penneshaw Pub,-35.71625,137.93896999999998,5.2,2026-03-23,10,RLS,Bloom,2026-02,Bloom 2026-02,2026-02-10,1,Transect_923406810_2026-03-23_5.2,923406810 1
923406811,Sponge Gardens,Encounter Marine Park,GSV58,Penneshaw Pub,-35.71625,137.93896999999998,5.1,2026-03-23,10,RLS,Bloom,2026-02,Bloom 2026-02,2026-02-10,2,Transect_923406811_2026-03-23_5.1,923406811 2
923406814,Sponge Gardens,Encounter Marine Park,GSV59,Puzzle Rock,-35.7215,137.98051999999998,5.4,2026-03-23,10,RLS,Bloom,2026-02,Bloom 2026-02,2026-02-10,2,Transect_923406814_2026-03-23_5.4,923406814 2
923406817,Southern Metro,Encounter Marine Park,GSV112,Noarlunga South Outside,-35.15692,138.46545,5.1,2026-02-27,18,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-29,2,Transect_923406817_2026-02-27_5.1,923406817 2
923406818,Southern Metro,Encounter Marine Park,GSV185,Gull Rock,-35.2462,138.45956,5.1,2026-02-27,18,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-29,2,Transect_923406818_2026-02-27_5.1,923406818 2
923406819,Southern Metro,Encounter Marine Park,GSV112,Noarlunga South Outside,-35.15692,138.46545,5.2,2026-02-27,18,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-29,2,Transect_923406819_2026-02-27_5.2,923406819 2
923406821,Southern Metro,Encounter Marine Park,GSV128,Southport,-35.16775,138.46227,5.4,2026-02-27,18,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-29,1,Transect_923406821_2026-02-27_5.4,923406821 1
923406823,Southern Metro,Encounter Marine Park,GSV112,Noarlunga South Outside,-35.15692,138.46545,5.4,2026-02-27,18,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-29,2,Transect_923406823_2026-02-27_5.4,923406823 2
