"start_date_fct","response","SE","df","asymp.LCL","asymp.UCL","start_date_date","Period","reporting_name","metric","model_family","family_code","model_link","family_selection_reason","fixed_effect_structure","structure_reason","n_all_zero_date_status_cells","1","metric_id"
"2021-05-20",5.737737093307389,1.3390234593035988,Inf,3.6315714257752485,9.065394313396324,"2021-05-20","Pre-bloom","The Pages - The Pages Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.868, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2025-04-09",3.4325643775840384,0.8474178374450289,Inf,2.1158137764922227,5.5687784705669765,"2025-04-09","Bloom","The Pages - The Pages Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.868, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2025-12-02",4.017987270220294,0.9578523826659594,Inf,2.5181969236152906,6.411024313569016,"2025-12-02","Bloom","The Pages - The Pages Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.868, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2026-03-01",6.907445223987838,1.5896988466016464,Inf,4.399664249073988,10.84464559595307,"2026-03-01","Bloom","The Pages - The Pages Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.868, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2017-11-28",2.4010147524129186,1.896778213702819,Inf,0.51045083605561,11.293686745331193,"2017-11-28","Pre-bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.049, not greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"reef_associated_richness"
"2018-11-27",2.88213728690878,2.340872469929408,Inf,0.5866358552961589,14.159917546117796,"2018-11-27","Pre-bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.049, not greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"reef_associated_richness"
"2021-11-23",2.382805095555535,1.8856318798773877,Inf,0.5052316071086131,11.237935322175584,"2021-11-23","Pre-bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.049, not greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"reef_associated_richness"
"2025-10-30",3.0145114725722557,2.3632943902013257,Inf,0.6484824929667513,14.013145330564337,"2025-10-30","Bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.049, not greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"reef_associated_richness"
"2026-01-23",2.808038751167568,2.202327192580044,Inf,0.6036859405486905,13.06156247550168,"2026-01-23","Bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.049, not greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"reef_associated_richness"
"2017-04-12",0.24999970734446464,0.14433747080694695,Inf,0.08063021417595051,0.7751418535976027,"2017-04-12","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.877, not greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"reef_associated_richness"
"2017-11-23",0.500000024113836,0.20412413322626577,Inf,0.22463037784243775,1.1129395165296563,"2017-11-23","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.877, not greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"reef_associated_richness"
"2018-04-24",0.4166666586681208,0.18633898086701997,Inf,0.17342826335810152,1.0010542750300004,"2018-04-24","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.877, not greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"reef_associated_richness"
"2018-11-29",0.4166665768149474,0.18633896256410168,Inf,0.17342821435715566,1.0010541645614497,"2018-11-29","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.877, not greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"reef_associated_richness"
"2019-10-22",0.166666612702073,0.11785110130342799,Inf,0.04168292417232058,0.6664062164820131,"2019-10-22","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.877, not greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"reef_associated_richness"
"2020-10-28",0.6666666878996603,0.2357022446440138,Inf,0.33339846256633837,1.3330729522085578,"2020-10-28","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.877, not greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"reef_associated_richness"
"2025-10-24",0.7500001232156935,0.2499999998698624,Inf,0.39023618184923636,1.4414352409815028,"2025-10-24","Bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.877, not greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"reef_associated_richness"
"2014-09-03",1.8828689103228036,0.20090875095254826,Inf,1.4890949942768819,2.2766428263687253,"2014-09-03","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"shannon_diversity"
"2015-12-10",1.075468922895376,0.1823993572205121,Inf,0.7179727519399165,1.4329650938508354,"2015-12-10","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"shannon_diversity"
"2016-02-12",1.361563620475712,0.21576348021114838,Inf,0.9386749700828406,1.7844522708685835,"2016-02-12","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"shannon_diversity"
"2016-11-19",1.994817566955174,0.2312516011204178,Inf,1.541572757391933,2.4480623765184153,"2016-11-19","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"shannon_diversity"
"2019-12-07",1.5541768792073944,0.20499651377281974,Inf,1.1523910952563987,1.9559626631583902,"2019-12-07","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"shannon_diversity"
"2020-11-26",1.3908749415499506,0.23125164398349146,Inf,0.9376300479766289,1.8441198351232724,"2020-11-26","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"shannon_diversity"
"2021-11-22",1.6740176714409678,0.26643083991326655,Inf,1.1518228208402088,2.196212522041727,"2021-11-22","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"shannon_diversity"
"2025-02-06",1.3504448173954502,0.17302089436686358,Inf,1.0113300958634885,1.6895595389274118,"2025-02-06","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"shannon_diversity"
"2026-02-21",1.3107590940445577,0.15216467273887233,Inf,1.0125218157570441,1.6089963723320713,"2026-02-21","Bloom","Aldinga - Aldinga Reef Sanctuary Zone","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"shannon_diversity"
"2016-05-24",0.8077052254829403,0.07992772157314898,Inf,0.6510497698332233,0.9643606811326574,"2016-05-24","Pre-bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"shannon_diversity"
"2017-04-05",1.222803640464808,0.0799277215597708,Inf,1.0661481848413117,1.3794590960883042,"2017-04-05","Pre-bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"shannon_diversity"
"2018-03-28",1.371524185397188,0.07992772155976861,Inf,1.214868729773696,1.52817964102068,"2018-03-28","Pre-bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"shannon_diversity"
"2026-03-24",1.199390820611955,0.0799277215597728,Inf,1.0427353649884548,1.3560462762354553,"2026-03-24","Bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"shannon_diversity"
"2021-10-11",1.7025368632412252,0.11281434229961863,Inf,1.4814248153943992,1.9236489110880512,"2021-10-11","Pre-bloom","Boston Bay","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"shannon_diversity"
"2022-05-10",1.3144530724336894,0.11281434229962176,Inf,1.0933410245868571,1.5355651202805216,"2022-05-10","Pre-bloom","Boston Bay","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"shannon_diversity"
"2024-03-25",0.44931550943622733,0.12578677814639402,Inf,0.20277795453796515,0.6958530643344896,"2024-03-25","Pre-bloom","Boston Bay","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"shannon_diversity"
"2024-11-14",1.5753004564039157,0.12478774463266695,Inf,1.330720971211907,1.8198799415959244,"2024-11-14","Pre-bloom","Boston Bay","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"shannon_diversity"
