dataset,dataset_label,location,id,site_name,status,period,sampling_event,survey_date,period_CAP1,status_CAP1,period_cap_percent,status_cap_percent
M2_cryptic,M2 fish,Carrickalinga,Myponga South_19,Myponga South,No-take,Bloom,19,2026-01-13,2.718118027406553,0.9331127832826343,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Normanville Beach_7,Normanville Beach,Fished,Pre-bloom,7,2012-11-23,0.2936121936321071,-0.7657083317203235,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Normanville Beach_8,Normanville Beach,Fished,Pre-bloom,8,2013-02-28,0.22707750925603887,-0.4434095028919412,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Normanville Beach_11,Normanville Beach,Fished,Pre-bloom,11,2017-02-14,0.12718067434347693,-0.9339378016369408,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Normanville Beach_12,Normanville Beach,Fished,Pre-bloom,12,2018-02-06,-0.02568787334877395,-0.6403854201552445,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Normanville Beach_19,Normanville Beach,Fished,Bloom,19,2026-01-13,2.7354597776373386,-0.7903038357370291,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Ripple Rock_1,Ripple Rock,No-take,Pre-bloom,1,2005-03-08,-1.036167902314214,1.8921117269466545,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Ripple Rock_2,Ripple Rock,No-take,Pre-bloom,2,2006-02-23,-0.628444279519767,1.4733942619747187,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Ripple Rock_3,Ripple Rock,No-take,Pre-bloom,3,2007-02-22,-0.9865120586174352,1.380734961078971,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Ripple Rock_10,Ripple Rock,No-take,Pre-bloom,10,2016-02-09,-0.6914403802017569,1.0935231208042848,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Ripple Rock_11,Ripple Rock,No-take,Pre-bloom,11,2017-02-14,-0.9703922704542912,0.6617626626641248,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Ripple Rock_12,Ripple Rock,No-take,Pre-bloom,12,2018-02-06,-0.6693410753703076,0.944377608358463,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Ripple Rock_13,Ripple Rock,No-take,Pre-bloom,13,2019-02-19,-0.27433486320222894,1.1102811987472194,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Ripple Rock_14,Ripple Rock,No-take,Pre-bloom,14,2020-02-09,-0.3666362152967688,0.9193417536907582,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Ripple Rock_15,Ripple Rock,No-take,Pre-bloom,15,2021-03-10,-0.29797737492390686,1.0774268297395815,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Ripple Rock_16,Ripple Rock,No-take,Pre-bloom,16,2023-02-20,-0.6466393255827652,1.1000003769084132,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Ripple Rock_19,Ripple Rock,No-take,Bloom,19,2026-01-13,2.4380643181503148,1.0907108922353097,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,South Shores_11,South Shores,Fished,Pre-bloom,11,2017-02-14,-0.7316733927183245,-1.1235680365824159,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,South Shores_12,South Shores,Fished,Pre-bloom,12,2018-02-06,-0.8897406368459335,-1.1038638124068485,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,South Shores_19,South Shores,Fished,Bloom,19,2026-01-13,3.2520483578707338,-1.5863574908998983,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Yankalilla Mouth_11,Yankalilla Mouth,Fished,Pre-bloom,11,2017-02-14,0.7755760138469786,-0.8910315802254919,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Yankalilla Mouth_12,Yankalilla Mouth,Fished,Pre-bloom,12,2018-02-06,0.17490262799799153,-0.8202735751323318,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Yankalilla Mouth_19,Yankalilla Mouth,Fished,Bloom,19,2026-01-13,3.252048357870731,-1.5863574908998976,1.3,0.9
M2_cryptic,M2 fish,Encounter Bay,Encounter Deep_9,Encounter Deep,Fished,Pre-bloom,9,2017-04-14,0.13833037917960142,0.09066672803753296,2.4,2
M2_cryptic,M2 fish,Encounter Bay,Encounter Deep_10,Encounter Deep,Fished,Pre-bloom,10,2018-01-27,0.13833037917960186,0.09066672803753154,2.4,2
M2_cryptic,M2 fish,Encounter Bay,Encounter Deep_11,Encounter Deep,Fished,Pre-bloom,11,2020-01-31,0.13833037917960347,0.09066672803753316,2.4,2
M2_cryptic,M2 fish,Encounter Bay,Encounter Deep_14,Encounter Deep,Fished,Bloom,14,2026-05-29,1.515193763025781,-0.47916193401433355,2.4,2
M2_cryptic,M2 fish,Encounter Bay,Olivers Reef_7,Olivers Reef,Fished,Pre-bloom,7,2013-03-04,-0.2525844496646306,-0.4853773277677143,2.4,2
M2_cryptic,M2 fish,Encounter Bay,Olivers Reef_8,Olivers Reef,Fished,Pre-bloom,8,2013-11-01,-0.24260108665302701,-0.5420081505794263,2.4,2
M2_cryptic,M2 fish,Encounter Bay,Olivers Reef_9,Olivers Reef,Fished,Pre-bloom,9,2017-04-14,0.1383303791796034,0.09066672803753308,2.4,2
M2_cryptic,M2 fish,Encounter Bay,Olivers Reef_10,Olivers Reef,Fished,Pre-bloom,10,2018-01-27,-0.2231298473714792,0.3603117809737755,2.4,2
M2_cryptic,M2 fish,Encounter Bay,Olivers Reef_12,Olivers Reef,Fished,Bloom,12,2025-06-20,1.5602989594645855,0.09066672803752943,2.4,2
M2_cryptic,M2 fish,Encounter Bay,Olivers Reef_13,Olivers Reef,Fished,Bloom,13,2026-02-16,1.560298959464585,0.09066672803753215,2.4,2
M2_cryptic,M2 fish,Encounter Bay,Outside Granite island_1,Outside Granite island,Fished,Pre-bloom,1,2005-03-12,0.13833037917960164,0.09066672803753155,2.4,2
M2_cryptic,M2 fish,Encounter Bay,Outside Granite island_2,Outside Granite island,Fished,Pre-bloom,2,2006-02-24,0.13833037917960256,0.09066672803753083,2.4,2
M2_cryptic,M2 fish,Encounter Bay,Outside Granite island_3,Outside Granite island,Fished,Pre-bloom,3,2007-02-20,0.1383303791796021,0.0906667280375309,2.4,2
M2_cryptic,M2 fish,Encounter Bay,Outside Granite island_4,Outside Granite island,Fished,Pre-bloom,4,2007-09-24,0.13833037917960092,0.0906667280375298,2.4,2
M2_cryptic,M2 fish,Encounter Bay,Outside Granite island_9,Outside Granite island,Fished,Pre-bloom,9,2017-04-14,-0.5698428451959036,-0.3648236294299754,2.4,2
M2_cryptic,M2 fish,Encounter Bay,Outside Granite island_10,Outside Granite island,Fished,Pre-bloom,10,2018-01-27,-0.06472872474866401,-0.12301280571803835,2.4,2
M2_cryptic,M2 fish,Encounter Bay,Outside Granite island_12,Outside Granite island,Fished,Bloom,12,2025-06-20,1.3892436357382878,-0.07980975312892573,2.4,2
M2_cryptic,M2 fish,Encounter Bay,Outside Granite island_14,Outside Granite island,Fished,Bloom,14,2026-05-29,1.515193763025781,-0.47916193401433066,2.4,2
M2_cryptic,M2 fish,Encounter Bay,Port Elliot Deep_9,Port Elliot Deep,No-take,Pre-bloom,9,2017-04-14,0.13833037917960414,1.9664470333968267,2.4,2
M2_cryptic,M2 fish,Encounter Bay,Port Elliot Deep_10,Port Elliot Deep,No-take,Pre-bloom,10,2018-01-27,-0.3248128711412266,1.760939620791439,2.4,2
M2_cryptic,M2 fish,Encounter Bay,Port Elliot Deep_13,Port Elliot Deep,No-take,Bloom,13,2026-02-16,1.125082186070616,1.7985321077761607,2.4,2
M2_cryptic,M2 fish,Encounter Bay,Pullen Island_6,Pullen Island,No-take,Pre-bloom,6,2012-10-29,-0.3364820908850263,2.5837673788319413,2.4,2
M2_cryptic,M2 fish,Encounter Bay,Pullen Island_7,Pullen Island,No-take,Pre-bloom,7,2013-03-04,-0.4132704666290134,1.2162486724056676,2.4,2
M2_cryptic,M2 fish,Encounter Bay,Pullen Island_8,Pullen Island,No-take,Pre-bloom,8,2013-11-01,-0.2638864394916511,1.441254446580394,2.4,2
M2_cryptic,M2 fish,Encounter Bay,Pullen Island_11,Pullen Island,No-take,Pre-bloom,11,2020-01-31,-0.5314347935918702,1.3441376794576922,2.4,2
M2_cryptic,M2 fish,Encounter Bay,Pullen Island_14,Pullen Island,No-take,Bloom,14,2026-05-29,1.4307901427647276,1.691159613329783,2.4,2
M2_cryptic,M2 fish,Encounter Bay,The Bluff_1,The Bluff,Fished,Pre-bloom,1,2005-03-12,-0.3753712920034249,-0.23859031343824944,2.4,2
M2_cryptic,M2 fish,Encounter Bay,The Bluff_2,The Bluff,Fished,Pre-bloom,2,2006-02-24,-0.8390589494924443,-0.4966665802113209,2.4,2
M2_cryptic,M2 fish,Encounter Bay,The Bluff_3,The Bluff,Fished,Pre-bloom,3,2007-02-20,-0.8361798378693193,-0.27081054720939174,2.4,2
M2_cryptic,M2 fish,Encounter Bay,The Bluff_4,The Bluff,Fished,Pre-bloom,4,2007-09-24,-1.3287675912317773,-0.710775309108358,2.4,2
M2_cryptic,M2 fish,Encounter Bay,The Bluff_7,The Bluff,Fished,Pre-bloom,7,2013-03-04,-1.3673394903588445,-1.023032724574946,2.4,2
M2_cryptic,M2 fish,Encounter Bay,The Bluff_8,The Bluff,Fished,Pre-bloom,8,2013-11-01,-0.8189813283418944,-1.2151589479311589,2.4,2
M2_cryptic,M2 fish,Encounter Bay,The Bluff_9,The Bluff,Fished,Pre-bloom,9,2017-04-14,-1.4157809585323307,-1.121019837025507,2.4,2
M2_cryptic,M2 fish,Encounter Bay,The Bluff_10,The Bluff,Fished,Pre-bloom,10,2018-01-27,-2.094330270208378,-0.6591976682031584,2.4,2
M2_cryptic,M2 fish,Encounter Bay,The Bluff_11,The Bluff,Fished,Pre-bloom,11,2020-01-31,-0.7901922340433899,-1.1932302411304843,2.4,2
M2_cryptic,M2 fish,Encounter Bay,The Bluff_12,The Bluff,Fished,Bloom,12,2025-06-20,0.9053642907765918,-0.9822926485247019,2.4,2
M2_cryptic,M2 fish,Encounter Bay,The Bluff_13,The Bluff,Fished,Bloom,13,2026-02-16,1.4116822086059344,-0.546853724903763,2.4,2
M2_cryptic,M2 fish,Encounter Bay,Whalebone Reef_4,Whalebone Reef,Fished,Pre-bloom,4,2007-09-24,0.13833037917960475,0.09066672803753263,2.4,2
M2_cryptic,M2 fish,Encounter Bay,Whalebone Reef_5,Whalebone Reef,Fished,Pre-bloom,5,2012-02-08,-0.4533176488427989,-0.32585342159931,2.4,2
M2_cryptic,M2 fish,Encounter Bay,Whalebone Reef_7,Whalebone Reef,Fished,Pre-bloom,7,2013-03-04,-0.24293137459880007,-0.5986230301653546,2.4,2
M2_cryptic,M2 fish,Encounter Bay,Whalebone Reef_8,Whalebone Reef,Fished,Pre-bloom,8,2013-11-01,-0.443670252571581,0.11883866466136363,2.4,2
M2_cryptic,M2 fish,Encounter Bay,Whalebone Reef_9,Whalebone Reef,Fished,Pre-bloom,9,2017-04-14,-0.7015039381636614,-1.127519851560323,2.4,2
M2_cryptic,M2 fish,Encounter Bay,Whalebone Reef_10,Whalebone Reef,Fished,Pre-bloom,10,2018-01-27,-1.0731027433546325,-1.0536609936815864,2.4,2
M2_cryptic,M2 fish,Encounter Bay,Whalebone Reef_11,Whalebone Reef,Fished,Pre-bloom,11,2020-01-31,-0.9128435877062885,-1.1459754279584866,2.4,2
M2_cryptic,M2 fish,Encounter Bay,Whalebone Reef_12,Whalebone Reef,Fished,Bloom,12,2025-06-20,1.5602989594645877,0.09066672803753234,2.4,2
M2_cryptic,M2 fish,Encounter Bay,Whalebone Reef_13,Whalebone Reef,Fished,Bloom,13,2026-02-16,1.5593944524945562,-0.10702093277657847,2.4,2
M2_cryptic,M2 fish,Rapid Head,2nd Valley Boat Shed_1,2nd Valley Boat Shed,Fished,Pre-bloom,1,2005-03-09,-0.30960290342060265,-0.9944523641962166,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,2nd Valley Boat Shed_2,2nd Valley Boat Shed,Fished,Pre-bloom,2,2006-02-28,-0.6175548354802712,-0.7538378146284515,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,2nd Valley Boat Shed_3,2nd Valley Boat Shed,Fished,Pre-bloom,3,2007-02-19,-0.7638224665379447,-0.29813933441760865,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,2nd Valley Boat Shed_4,2nd Valley Boat Shed,Fished,Pre-bloom,4,2008-02-05,-0.22436297349861722,-1.0261156111524152,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,2nd Valley Boat Shed_5,2nd Valley Boat Shed,Fished,Pre-bloom,5,2011-01-31,-0.3773429255392199,-0.9291546864015462,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,2nd Valley Boat Shed_7,2nd Valley Boat Shed,Fished,Pre-bloom,7,2012-11-02,-0.20271562006931382,-0.4782112557081952,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,2nd Valley Boat Shed_8,2nd Valley Boat Shed,Fished,Pre-bloom,8,2013-02-24,-0.5033335178574039,-0.47184261870939687,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,2nd Valley Boat Shed_9,2nd Valley Boat Shed,Fished,Pre-bloom,9,2014-01-22,-0.2803860480295343,-0.6625012224170648,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,2nd Valley Boat Shed_10,2nd Valley Boat Shed,Fished,Pre-bloom,10,2016-02-09,-0.3595067211294942,-0.5564891087817552,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,2nd Valley Boat Shed_11,2nd Valley Boat Shed,Fished,Pre-bloom,11,2017-02-20,-0.40003533142693326,-0.5237034554421532,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,2nd Valley Boat Shed_12,2nd Valley Boat Shed,Fished,Pre-bloom,12,2018-02-13,-0.4527449413405254,-0.244540414366928,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,2nd Valley Boat Shed_14,2nd Valley Boat Shed,Fished,Pre-bloom,14,2019-02-16,-0.16564294590981624,-0.601984219238457,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,2nd Valley Boat Shed_15,2nd Valley Boat Shed,Fished,Pre-bloom,15,2020-02-06,-0.3101335056919233,-0.6319713251650485,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,2nd Valley Boat Shed_16,2nd Valley Boat Shed,Fished,Pre-bloom,16,2020-12-13,-0.10168621720495168,-0.6944888207922096,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,2nd Valley Boat Shed_17,2nd Valley Boat Shed,Fished,Pre-bloom,17,2021-12-12,-0.27396096433664513,-0.6059098734826535,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,2nd Valley Boat Shed_18,2nd Valley Boat Shed,Fished,Pre-bloom,18,2022-12-03,-0.13039231933634426,-0.36731239714737723,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,2nd Valley Boat Shed_19,2nd Valley Boat Shed,Fished,Pre-bloom,19,2023-12-20,0.08493474450065233,-0.9232207066915613,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,2nd Valley Boat Shed_20,2nd Valley Boat Shed,Fished,Pre-bloom,20,2024-02-17,-0.3541567976358796,-0.6083052491294263,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,2nd Valley Boat Shed_21,2nd Valley Boat Shed,Fished,Bloom,21,2026-01-12,2.741664038811426,-0.6509573578107108,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Cape Jervis South_11,Cape Jervis South,Fished,Pre-bloom,11,2017-02-20,-0.5969424633922642,-0.9349122220063212,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Cape Jervis South_12,Cape Jervis South,Fished,Pre-bloom,12,2018-02-13,-0.4714485988873576,-0.9516942575134641,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Cape Jervis South_15,Cape Jervis South,Fished,Pre-bloom,15,2020-02-06,-0.9096720625996195,-0.6415961059892006,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Cape Jervis South_22,Cape Jervis South,Fished,Bloom,22,2026-05-14,2.303037765597541,-0.5407477900788172,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Lasseters Reef_4,Lasseters Reef,Fished,Pre-bloom,4,2008-02-05,-0.16382712192046195,-0.9264296107139476,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Lasseters Reef_5,Lasseters Reef,Fished,Pre-bloom,5,2011-01-31,-0.4137141595318254,-0.9174437652823069,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Lasseters Reef_6,Lasseters Reef,Fished,Pre-bloom,6,2012-01-31,-0.5767928801535311,-0.8172615656420695,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Lasseters Reef_9,Lasseters Reef,Fished,Pre-bloom,9,2014-01-22,-0.06605872652286345,-0.9348238707538197,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Lasseters Reef_14,Lasseters Reef,Fished,Pre-bloom,14,2019-02-16,-0.20106904412164028,-0.412168480974173,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Lasseters Reef_15,Lasseters Reef,Fished,Pre-bloom,15,2020-02-06,-0.30573042841340425,-0.6921097880083118,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Lasseters Reef_16,Lasseters Reef,Fished,Pre-bloom,16,2020-12-13,-0.1824894826335031,-0.8868749525755774,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Lasseters Reef_17,Lasseters Reef,Fished,Pre-bloom,17,2021-12-12,-0.05118050448788306,-0.6507515696969188,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Lasseters Reef_18,Lasseters Reef,Fished,Pre-bloom,18,2022-12-03,-0.3965851535245755,-0.6271510812222538,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Lasseters Reef_19,Lasseters Reef,Fished,Pre-bloom,19,2023-12-20,0.1227196282074181,-0.9051101238798547,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Lasseters Reef_20,Lasseters Reef,Fished,Pre-bloom,20,2024-02-17,-0.6008761582196784,-0.6468060196134393,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Lasseters Reef_21,Lasseters Reef,Fished,Bloom,21,2026-01-12,2.612690283718204,-0.6790356820875186,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Morgans_1,Morgans,Fished,Pre-bloom,1,2005-03-09,0.12271962820741733,-0.9051101238798527,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Morgans_2,Morgans,Fished,Pre-bloom,2,2006-02-28,-0.14023752264455594,-0.9877816137512118,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Morgans_3,Morgans,Fished,Pre-bloom,3,2007-02-19,-0.05595615642142099,-0.8682368289114264,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Morgans_10,Morgans,Fished,Pre-bloom,10,2016-02-09,-0.3500083059609734,-0.8789705600545715,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Morgans_11,Morgans,Fished,Pre-bloom,11,2017-02-20,0.2649234282381552,-0.673758473364456,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Morgans_12,Morgans,Fished,Pre-bloom,12,2018-02-13,-0.32159272767396474,-0.7772095663547471,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Morgans_14,Morgans,Fished,Pre-bloom,14,2019-02-16,-0.09015571645902015,-0.779757078696014,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Morgans_15,Morgans,Fished,Pre-bloom,15,2020-02-06,-0.3153874054473973,-0.5816631709070792,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Morgans_16,Morgans,Fished,Pre-bloom,16,2020-12-13,0.08492024353664218,-0.9156329207282287,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Morgans_17,Morgans,Fished,Pre-bloom,17,2021-12-12,-0.18479950192417577,-0.6445391177872098,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Morgans_18,Morgans,Fished,Pre-bloom,18,2022-12-03,0.1443239278975761,-0.828399194618597,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Morgans_21,Morgans,Fished,Bloom,21,2026-01-12,2.8103330767042434,-0.9621068446615039,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Nev's Windmills_3,Nev's Windmills,Fished,Pre-bloom,3,2007-02-19,-0.47951523211605807,-0.7856719945001146,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Nev's Windmills_6,Nev's Windmills,Fished,Pre-bloom,6,2012-01-31,0.12271962820741854,-0.905110123879851,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Nev's Windmills_10,Nev's Windmills,Fished,Pre-bloom,10,2016-02-09,-0.017802412620573645,-0.5565808670782376,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Nev's Windmills_11,Nev's Windmills,Fished,Pre-bloom,11,2017-02-20,-0.15366689159997848,-0.589176906710302,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Nev's Windmills_12,Nev's Windmills,Fished,Pre-bloom,12,2018-02-13,-0.39912847312263033,-0.783496601551844,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Nev's Windmills_14,Nev's Windmills,Fished,Pre-bloom,14,2019-02-16,-0.006038389240750133,-0.54633418195107,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Nev's Windmills_15,Nev's Windmills,Fished,Pre-bloom,15,2020-02-06,-0.3990972970821823,-0.5026697812120355,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Nev's Windmills_16,Nev's Windmills,Fished,Pre-bloom,16,2020-12-13,-0.187458500187428,-0.5275852819028648,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Nev's Windmills_17,Nev's Windmills,Fished,Pre-bloom,17,2021-12-12,0.08976168471677161,-0.5922389787977954,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Nev's Windmills_18,Nev's Windmills,Fished,Pre-bloom,18,2022-12-03,-0.036417250506064994,-0.5074202930452274,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Nev's Windmills_20,Nev's Windmills,Fished,Pre-bloom,20,2024-02-17,-0.27572431710106216,-0.37958231465736975,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Nev's Windmills_21,Nev's Windmills,Fished,Bloom,21,2026-01-12,2.979446907319597,-0.7486049355862714,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Rapid Head_1,Rapid Head,No-take,Pre-bloom,1,2005-03-09,0.15536619202221133,0.9152196280698204,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Rapid Head_2,Rapid Head,No-take,Pre-bloom,2,2006-02-28,-0.3593897463795354,0.8777129442992502,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Rapid Head_3,Rapid Head,No-take,Pre-bloom,3,2007-02-19,0.09611904070349388,1.0450566461906559,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Rapid Head_4,Rapid Head,No-take,Pre-bloom,4,2008-02-05,-0.04686036873983454,1.007719430917871,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Rapid Head_5,Rapid Head,No-take,Pre-bloom,5,2011-01-31,-0.4340151426494409,0.5525754980601815,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Rapid Head_6,Rapid Head,No-take,Pre-bloom,6,2012-01-31,-0.7194658736288012,0.9952370680636006,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Rapid Head_9,Rapid Head,No-take,Pre-bloom,9,2014-01-22,-0.43873628804331205,0.8618933892404801,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Rapid Head_10,Rapid Head,No-take,Pre-bloom,10,2016-02-09,-0.5212772301005881,0.9617981921154295,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Rapid Head_11,Rapid Head,No-take,Pre-bloom,11,2017-02-20,-0.3964913480170902,1.0431912855794785,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Rapid Head_12,Rapid Head,No-take,Pre-bloom,12,2018-02-13,-0.4860966642768453,1.0340921032159074,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Rapid Head_14,Rapid Head,No-take,Pre-bloom,14,2019-02-16,-0.48929847929892356,1.2903746921386616,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Rapid Head_15,Rapid Head,No-take,Pre-bloom,15,2020-02-06,-0.1616620623323814,1.103052324299704,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Rapid Head_16,Rapid Head,No-take,Pre-bloom,16,2020-12-13,-0.14357805833881354,0.9416577060400634,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Rapid Head_17,Rapid Head,No-take,Pre-bloom,17,2021-12-12,0.21538280648550584,0.8942500913719554,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Rapid Head_18,Rapid Head,No-take,Pre-bloom,18,2022-12-03,-0.5086900671562272,1.2110104307624217,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Rapid Head_21,Rapid Head,No-take,Bloom,21,2026-01-12,2.838088986222548,1.1558688899709055,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Rapid Head East_8,Rapid Head East,Fished,Pre-bloom,8,2013-02-24,-0.41806139574291473,-0.9203281328929093,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Rapid Head East_10,Rapid Head East,Fished,Pre-bloom,10,2016-02-09,-0.38651578924060753,-0.5952925560689237,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Rapid Head East_11,Rapid Head East,Fished,Pre-bloom,11,2017-02-20,-0.5013424524098368,-0.6303657088093123,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Rapid Head East_13,Rapid Head East,Fished,Pre-bloom,13,2018-05-16,-0.3781535473333827,-0.7976034720121984,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Rapid Head East_14,Rapid Head East,Fished,Pre-bloom,14,2019-02-16,-0.5518453974173713,-0.515159953633023,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Rapid Head East_15,Rapid Head East,Fished,Pre-bloom,15,2020-02-06,-0.2724024534833713,-0.48695110307181083,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Rapid Head East_16,Rapid Head East,Fished,Pre-bloom,16,2020-12-13,-0.11259831965865214,-0.4684932734603063,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Rapid Head East_17,Rapid Head East,Fished,Pre-bloom,17,2021-12-12,-0.2840843779021608,-0.6134422103929352,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Rapid Head East_18,Rapid Head East,Fished,Pre-bloom,18,2022-12-03,-0.14424368366258367,-0.44949031221316016,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Rapid Head East_20,Rapid Head East,Fished,Pre-bloom,20,2024-02-17,-0.32707705245628815,-0.7794739829430538,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Rapid Head East_21,Rapid Head East,Fished,Bloom,21,2026-01-12,2.9424902446707577,-0.8563639620448026,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Rapid Head SZ_6,Rapid Head SZ,No-take,Pre-bloom,6,2012-01-31,0.07853200033340371,1.1349443614989463,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Rapid Head SZ_8,Rapid Head SZ,No-take,Pre-bloom,8,2013-02-24,-0.6583906448090829,1.2367104958925372,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Rapid Head SZ_11,Rapid Head SZ,No-take,Pre-bloom,11,2017-02-20,-0.8455433848814213,1.2318013802588426,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Rapid Head SZ_12,Rapid Head SZ,No-take,Pre-bloom,12,2018-02-13,-0.2310432726047724,0.9552459958092095,0.9,0.9
