"start_date_fct","Status","response","SE","df","asymp.LCL","asymp.UCL","start_date_date","Period","reporting_name","metric","model_family","family_code","model_link","family_selection_reason","1","metric_id"
"2020-12-04","Not modelled by Status",11.409358802414436,0.7093057878966842,Inf,10.100504960223882,12.887817866023447,"2020-12-04","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"richness"
"2025-02-06","Not modelled by Status",17.60693424017088,2.184712108175136,Inf,13.805894225030176,22.454476927373687,"2025-02-06","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"richness"
"2025-02-20","Not modelled by Status",15.652530556408722,0.8563115451791605,Inf,14.061038979084877,17.424154302092262,"2025-02-20","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"richness"
"2025-12-17","Not modelled by Status",12.491998930876484,0.7441556320811333,Inf,11.11540696593175,14.039075471308063,"2025-12-17","Bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"richness"
"2015-11-15","Fished",11.085371970298878,1.3738779086519386,Inf,8.694721188998404,14.13334240957345,"2015-11-15","Pre-bloom","Chinamans Hat - Chinamans Hat Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"richness"
"2025-12-04","Fished",9.273848138479293,1.2325544063173468,Inf,7.147098849946801,12.033450369336371,"2025-12-04","Bloom","Chinamans Hat - Chinamans Hat Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"richness"
"2015-11-15","No-take",9.421105595701407,1.2152552052636965,Inf,7.316493037022424,12.131116669725921,"2015-11-15","Pre-bloom","Chinamans Hat - Chinamans Hat Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"richness"
"2025-12-04","No-take",8.561968639370983,1.1627988412762655,Inf,6.561032090327672,11.173136477970049,"2025-12-04","Bloom","Chinamans Hat - Chinamans Hat Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"richness"
"2017-01-12","Fished",4.624999994355493,0.760345253437969,Inf,3.351005003101049,6.3833461686846915,"2017-01-12","Pre-bloom","Cuttlefish Coast - Fairway Bank Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"richness"
"2026-02-16","Fished",4.249999976464975,0.7288689249567669,Inf,3.0367502708961776,5.947970095882088,"2026-02-16","Bloom","Cuttlefish Coast - Fairway Bank Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"richness"
"2017-01-12","No-take",4.4999999930063534,0.7499999378538806,Inf,3.245978214867518,6.238489169245294,"2017-01-12","Pre-bloom","Cuttlefish Coast - Fairway Bank Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"richness"
"2026-02-16","No-take",4.499999981522673,0.6123723846030422,Inf,3.446503016142799,5.875520705728881,"2026-02-16","Bloom","Cuttlefish Coast - Fairway Bank Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"richness"
"2016-01-19","Not modelled by Status",12.000074040297285,1.4142178073813463,Inf,9.525092010894065,15.118150754650841,"2016-01-19","Pre-bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"richness"
"2017-02-25","Not modelled by Status",15.500024438653394,1.136515942669986,Inf,13.42515510726393,17.895566619476917,"2017-02-25","Pre-bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"richness"
"2019-02-16","Not modelled by Status",11.818154326264908,1.0365218217486238,Inf,9.951630954670813,14.034761971740943,"2019-02-16","Pre-bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"richness"
"2020-04-10","Not modelled by Status",7.7499910204781886,0.8036370308797609,Inf,6.324637915249139,9.496569071990358,"2020-04-10","Pre-bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"richness"
"2022-03-16","Not modelled by Status",15.500027966362104,1.136516072001884,Inf,13.425158382299221,17.89557039973345,"2022-03-16","Pre-bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"richness"
"2025-11-10","Not modelled by Status",21.08332864343119,1.3254975521649615,Inf,18.63908524270321,23.8480988148783,"2025-11-10","Bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"richness"
"2026-04-08","Not modelled by Status",20.833315522468382,1.3176150187064926,Inf,18.40448461573253,23.582678065742023,"2026-04-08","Bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"richness"
"2020-10-13","Not modelled by Status",7.077433519546529,1.3734079283730274,Inf,4.838339021757623,10.352739855216795,"2020-10-13","Pre-bloom","Glenelg","Species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"richness"
"2021-10-25","Not modelled by Status",6.670409959237676,1.2855794778387308,Inf,4.57195086648294,9.732031319602811,"2021-10-25","Pre-bloom","Glenelg","Species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"richness"
"2022-12-02","Not modelled by Status",5.802410923132057,1.1309375075965091,Inf,3.9600650113956517,8.501873687426297,"2022-12-02","Pre-bloom","Glenelg","Species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"richness"
"2023-11-23","Not modelled by Status",8.703669565562183,1.6186905578190156,Inf,6.04501917859946,12.531616801924596,"2023-11-23","Pre-bloom","Glenelg","Species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"richness"
"2025-10-21","Not modelled by Status",1.4661643812525689,0.37715519201066827,Inf,0.8855643431623014,2.4274215752381014,"2025-10-21","Bloom","Glenelg","Species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"richness"
"2026-03-20","Not modelled by Status",6.047814230364678,1.1530730439393622,Inf,4.162064527706548,8.787960090843729,"2026-03-20","Bloom","Glenelg","Species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"richness"
"2014-09-03","Not modelled by Status",5.83333331393224,0.986013214897299,Inf,4.188297117072102,8.12448988223151,"2014-09-03","Pre-bloom","Middle/Long Spit - Middle Spit Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"richness"
"2015-01-07","Not modelled by Status",8.826086955924396,0.6194698125252034,Inf,7.691757264786286,10.12770011739355,"2015-01-07","Pre-bloom","Middle/Long Spit - Middle Spit Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"richness"
"2016-01-10","Not modelled by Status",7.9999999861225835,0.617213348848394,Inf,6.877306291415354,9.30596909110327,"2016-01-10","Pre-bloom","Middle/Long Spit - Middle Spit Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"richness"
"2016-03-11","Not modelled by Status",9.166666723906141,1.236032984928108,Inf,7.037776306483506,11.939535325917948,"2016-03-11","Pre-bloom","Middle/Long Spit - Middle Spit Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"richness"
"2026-01-26","Not modelled by Status",7.333333307736823,0.5527707521642451,Inf,6.3261531168651475,8.500865598556878,"2026-01-26","Bloom","Middle/Long Spit - Middle Spit Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"richness"
"2015-04-28","Not modelled by Status",12.312650129360389,2.894132891996037,Inf,7.767361914553767,19.5177403699938,"2015-04-28","Pre-bloom","O'Sullivan","Species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"richness"
"2015-10-09","Not modelled by Status",13.24539351904679,3.083168887287447,Inf,8.393212126466082,20.902658818927645,"2015-10-09","Pre-bloom","O'Sullivan","Species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"richness"
"2021-10-12","Not modelled by Status",6.003688695889539,1.0959198602551052,Inf,4.197965935283735,8.586129214198984,"2021-10-12","Pre-bloom","O'Sullivan","Species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"richness"
"2022-12-01","Not modelled by Status",5.949085220488128,1.0598557993956499,Inf,4.195704339072339,8.435202316580604,"2022-12-01","Pre-bloom","O'Sullivan","Species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"richness"
"2023-12-01","Not modelled by Status",5.253751440843266,0.9609889038098735,Inf,3.6708966745260714,7.519117711403908,"2023-12-01","Pre-bloom","O'Sullivan","Species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"richness"
"2024-12-19","Not modelled by Status",4.094804125860721,0.7942230984805604,Inf,2.7998524377296397,5.988680190146893,"2024-12-19","Pre-bloom","O'Sullivan","Species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"richness"
"2025-02-04","Not modelled by Status",6.556058928320749,1.3403982487453434,Inf,4.391502505676652,9.787517738189582,"2025-02-04","Pre-bloom","O'Sullivan","Species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"richness"
"2025-11-13","Not modelled by Status",4.636152317692044,0.7793673483426363,Inf,3.3347645963847943,6.445404972855588,"2025-11-13","Bloom","O'Sullivan","Species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"richness"
"2026-03-06","Not modelled by Status",3.949023366799091,0.6874320347708055,Inf,2.8074727292879524,5.5547415968953935,"2026-03-06","Bloom","O'Sullivan","Species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"richness"
"2014-09-03","Fished",4.665368087268059,1.6341771701024865,Inf,2.3481643523237943,9.269223156445362,"2014-09-03","Pre-bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"richness"
"2016-03-11","Fished",5.5984427717766785,1.9610127840046891,Inf,2.8177979511209243,11.12306915277244,"2016-03-11","Pre-bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"richness"
"2016-11-03","Fished",4.113851377265097,0.955903638847717,Inf,2.6089245376691244,6.486877220813003,"2016-11-03","Pre-bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"richness"
"2025-10-13","Fished",2.617143358642913,0.7305202195514877,Inf,1.5143721128540786,4.522956611225384,"2025-10-13","Bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"richness"
"2014-09-03","No-take",5.797594861344112,0.953393270057264,Inf,4.200208823123729,8.002484541062902,"2014-09-03","Pre-bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"richness"
"2016-03-11","No-take",5.549127191987493,0.9232629677147826,Inf,4.004994201153522,7.688603540046578,"2016-03-11","Pre-bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"richness"
"2016-11-03","No-take",3.893833466927312,1.2945350271150697,Inf,2.0294990038216594,7.470779261094682,"2016-11-03","Pre-bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"richness"
"2025-10-13","No-take",2.9816204775327573,0.7792956087382571,Inf,1.786392237078562,4.976544617424745,"2025-10-13","Bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"richness"
"2017-02-03","No-take",12.91666669528423,1.0374915478574653,Inf,11.035202464290322,15.118914134738928,"2017-02-03","Pre-bloom","Orcades Bank - Orcades Bank Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics","overall","richness"
"2017-02-03","Fished",8.562954748170895,1.0151995257285944,Inf,6.787465238608024,10.802883173845887,"2017-02-03","Pre-bloom","Port Gibbon - Port Gibbon Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"richness"
"2025-11-14","Fished",9.355272442864237,1.023093931967045,Inf,7.550381867192348,11.591615367231777,"2025-11-14","Bloom","Port Gibbon - Port Gibbon Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"richness"
