"start_date_fct","response","SE","df","asymp.LCL","asymp.UCL","start_date_date","Period","reporting_name","metric","model_family","family_code","model_link","family_selection_reason","1","metric_id"
"2025-02-27",9.216024955859332,1.4951294045408479,Inf,6.705820939618292,12.665878906074205,"2025-02-27","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2025-12-10",6.590158348666623,1.1140992731263377,Inf,4.731468642434528,9.179007691394917,"2025-12-10","Bloom","Rapid Head - Rapid Head Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2016-01-20",16.50696822047642,1.6758547006750817,Inf,13.528506815596158,20.14117326811659,"2016-01-20","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2016-12-06",8.449852341556644,1.0657437210668217,Inf,6.599191197322869,10.819508400222674,"2016-12-06","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2017-12-05",11.401753530016272,2.5399219872875314,Inf,7.368056768927815,17.643727191064496,"2017-12-05","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2018-01-17",11.197097504385853,1.4905769202040529,Inf,8.625654199966101,14.535128538217617,"2018-01-17","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2019-01-22",10.690905658959062,1.1983660622843806,Inf,8.582257265183571,13.317645961562558,"2019-01-22","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2021-01-21",12.299220340386388,1.2729961866540391,Inf,10.04098600661978,15.065335304883908,"2021-01-21","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2025-04-02",14.282855774811393,1.4923936303540626,Inf,11.637891684935292,17.528945500337628,"2025-04-02","Bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2026-01-27",16.062377879015425,1.5961640741200491,Inf,13.219758630249123,19.516240072487776,"2026-01-27","Bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2016-04-19",9.116671696263435,3.3475477279621653,Inf,4.438987238952837,18.723573270973727,"2016-04-19","Pre-bloom","The Pages - The Pages Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2017-06-02",7.213902268781284,2.6865946053842937,Inf,3.476694953169262,14.968349724237136,"2017-06-02","Pre-bloom","The Pages - The Pages Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2018-06-26",7.199917644329995,2.7069875451188374,Inf,3.4458566370217087,15.043810449972531,"2018-06-26","Pre-bloom","The Pages - The Pages Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2019-06-06",7.26701018240846,2.7141054631688513,Inf,3.494993568198817,15.110024084663527,"2019-06-06","Pre-bloom","The Pages - The Pages Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2021-05-20",6.023572016474269,2.26571778109261,Inf,2.88191751999581,12.590027155844705,"2021-05-20","Pre-bloom","The Pages - The Pages Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2025-04-09",3.2503949269604515,1.276450359798502,Inf,1.5054418217157481,7.017917948612096,"2025-04-09","Bloom","The Pages - The Pages Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2025-12-02",3.4609459682210852,1.3280956730656586,Inf,1.6313856612825954,7.3423147445887,"2025-12-02","Bloom","The Pages - The Pages Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2026-03-01",9.614374932352181,3.5190761343028396,Inf,4.692046016078224,19.700617816426153,"2026-03-01","Bloom","The Pages - The Pages Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2025-10-30",4.159741839442673,2.813418036316983,Inf,1.104996733326544,15.65927902675208,"2025-10-30","Bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2026-01-23",5.219957818103546,3.5288245336868584,Inf,1.3875002003572823,19.63816626171583,"2026-01-23","Bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
